city,page,title,description,project_unit,project_name,area,floor_area,price,location,bedrooms,bathrooms,floor,condition,property_type,offer_type,construction_year,parking_spaces,ownership_type,project_link,publish_date,publish_by
mandaluyong,3,St. Francis Shangrila -Place | Two Bedroom 2BR Condo Unit For Sale - #8926,,,,,117 sqm,"₱ 27,085,500","Wack-Wack Greenhills, Mandaluyong",2 bedrooms,2 bathrooms,,,Condo,For Sale,,2,,,30 Jul 2025,Everbright Real Estate
mandaluyong,3,"3-Bedroom Condo Unit for Sale in One Shangri-La Place, South Tower, Mandaluyong City","CPS 238
3-Bedroom Condo Unit for Sale
One Shangri-La Place, South Tower, Mandaluyong City
* Floor Area: 170 sqm
* 3 Bedrooms (2 with en suite toilet and bath)
* 3 Toilets and baths
* Maid's room with toilet and bath
* With balcony
Price: PHP 282,353/sqm = PHP 48,000,000 Gross",,,,170 sqm,"₱ 48,000,000","Wack-Wack Greenhills, Mandaluyong",3 bedrooms,3 bathrooms,,,Condo,For Sale,,,,,30 Jul 2025,PhilPro Real Estate
mandaluyong,3,3BR Condo Unit for Sale at South Tower Mandaluyong City,"RTCFS-335
 Condo Unit
 For Sale
 DMCI FLAIR South Tower
 Reliance, Pines, Mandaluyong, 1550 Metro Manila
 (near Edsa Shangri-la plaza, MRT Boni & future MM Subway station Shaw)
 Pet friendly, Gym, Basketball, Roof deck, swimming pools, playground.
 

 

 Selling Price: 13,000,000 inclusive of CGT and Parking
 3 Bedroom 76sqm (Hotel-like Master's Br w/ walk-in closet)
 2 Toilet and Baths
 View of Amenities at Balcony
 View of Edsa from Living Room Window
 Interior designed unit, maximizing space by removing hallways and making living/dining space bigger
 60x60 Travertine finish porcelain tiles flooring
 

 If with parking slot near South Tower elevator",Flair Towers,Flair Towers,,76 sqm,"₱ 13,000,000","Highway Hills, Mandaluyong",3 bedrooms,2 bathrooms,,Fully furnished,Condo,For Sale,,1,,https://www.lamudi.com.ph/projects/flair-towers/,30 Jul 2025,Realus Realtors
mandaluyong,4,"2BR Condo Unit For Sale at One Shangri-La Place, Mandaluyong City","RTCFS-258
 Condo Unit
 For Sale
 ONE SHANGRILA PLACE Edsa Condo, SOUTH TOWER (47TH FLOOR
 

 UNIT DETAILS:
 Unit Type: 2BR w/ balcony
 Maids Quarter - 1
 Toilet & Bath: 3
 Unit Size: 125sqm
 Inclusions: Semi Furnished
 Parking Slot: 1 Slot
 Floor: 47th floor 
 

 AMENITIES:
 24-hour Security
 Gym
 Swimming Pool
 Game Room
 Function Rooms
 Playground
 

 UNIT FEATURES: 
 a) Corner Unit 
 b) With balcony 
 c) With Maid’s room and own T&B
 

 Selling Price: 45,000,000 Inclusive CGT Negotiable
 Payment Option: Cash or Bank Financing",One Shangri-La Place,One Shangri-La Place,,125 sqm,"₱ 45,000,000","Wack-Wack Greenhills, Mandaluyong",2 bedrooms,3 bathrooms,,Partly furnished,Condo,For Sale,,1,,https://www.lamudi.com.ph/projects/one-shangri-la-place/,30 Jul 2025,Realus Realtors
mandaluyong,4,Studio Type Condo Unit for Sale/ Rent at One Shang 49D,"One shang unit:
 Unit: 49D-South tower
 131 sqm
 49D South Tower
 Fully furnished with bed
 No parking
 For Sale : 50M  nego",One Shangri-La Place,One Shangri-La Place,,131 sqm,"₱ 50,000,000","Wack-Wack Greenhills, Mandaluyong",1 bedroom,1 bathroom,,Fully furnished,Studio,For Sale,,,,https://www.lamudi.com.ph/projects/one-shangri-la-place/,30 Jul 2025,Realus Realtors
mandaluyong,4,For Sale 1 BR unit in One Shangrila Place Mandaluyong,"For Sale
1 bedroom unit in One Shangrila Place Mandaluyong
36th floor
80 sqm
Corner Unit
1 Bedroom
1 Toilet and Bath
Fully Furnished

Selling Price: 22,000,000

for inquiries and viewing requests please send a message

Patrick Meris
PRC 23264
RE/MAX 8",,,80 sqm,80 sqm,"₱ 22,000,000","Plainview, Mandaluyong",1 bedroom,1 bathroom,36,Fully furnished,Condo,For Sale,,,Freehold,,30 Jul 2025,Patrick Meris
mandaluyong,4,2BR Unit For Sale - St. Francis Shangri-La Place,,The St. Francis Shangri-La Place,The St. Francis Shangri-La Place,,117 sqm,"₱ 27,085,000","Mandaluyong, Metro Manila",2 bedrooms,2 bathrooms,32,Fully furnished,Condo,For Sale,,2,,https://www.lamudi.com.ph/projects/41032-73-9d4e38e23309-c9ab-533a46a3-a427-4a95,29 Jul 2025,Veronica Ginez
mandaluyong,4,2BR CONDO; ST FRANCIS SHANGRI-LA PLACE TOWER 2 - MANDALUYONG CITY - FOR SALE,,,,117 sqm,117 sqm,"₱ 27,085,500","Wack-Wack Greenhills, Mandaluyong",2 bedrooms,2 bathrooms,32,Partly furnished,Condo,For Sale,,2,,,28 Jul 2025,Kristine Malaki
mandaluyong,4,FULLY-FURNISHED 2-BEDROOM CONDO IN ST. FRANCIS SHANGRI-LA PLACE,,The St. Francis Shangri-La Place,The St. Francis Shangri-La Place,115 sqm,115 sqm,"₱ 26,000,000","Mandaluyong, Metro Manila",2 bedrooms,2 bathrooms,,Fully furnished,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/41032-73-9d4e38e23309-c9ab-533a46a3-a427-4a95,28 Jul 2025,Rhonalyn Sinag
mandaluyong,4,INTERIOR-DESIGNED 2-BEDROOM CONDO IN ST. FRANCIS SHANGRI-LA PLACE,,The St. Francis Shangri-La Place,The St. Francis Shangri-La Place,92 sqm,92 sqm,"₱ 23,000,000","Mandaluyong, Metro Manila",2 bedrooms,2 bathrooms,,Unfurnished,Condo,For Sale,,1,,https://www.lamudi.com.ph/projects/41032-73-9d4e38e23309-c9ab-533a46a3-a427-4a95,28 Jul 2025,Rhonalyn Sinag
mandaluyong,4,1 BEDROOM,"LIGHT 2 RESIDENCES

1 BEDROOM WITH BALCONY

LOCATED AT 2 MADISON, MANDALUYONG, METRO MANILA",Light 2 Residences,Light 2 Residences,,25 sqm,"₱ 5,787,000","Barangka Ilaya, Mandaluyong",1 bedroom,1 bathroom,,,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/light-2-residences/,28 Jul 2025,SMDC Properties by Jovelin Ann
mandaluyong,4,Sonata Private Residences  | One Bedroom 1BR Condo Unit For Sale - #8904,,,,,49 sqm,"₱ 9,450,000","Wack-Wack Greenhills, Mandaluyong",1 bedroom,1 bathroom,,Fully furnished,Condo,For Sale,,,,,28 Jul 2025,Everbright Real Estate
mandaluyong,4,Clean Title RFO Furnished 1BR with Balcony & Parking FOR SALE at Tivoli Garden Residences Mandaluyong,"51 sqm 1BR FOR SALE at Tivoli Garden Residences Mandaluyong
Semi-furnished, originally 2BR unit, converted into a spacious 1BR with a large closet/dressing area
Modern layout with an open and airy feel, located at 14th floor of Bauhinia tower
1 parking included (located at Hibiscus tower)
Dry cage storage area included for extra convenience
Asking price is 6.3M net to owner
Clean title, updated RPT and association dues
CGT, DST, transfer, other incurred taxes and miscellaneous fees will be shouldered by the buyer",Tivoli Garden Residences,Tivoli Garden Residences,51 sqm,51 sqm,"₱ 6,300,000","Hulo, Mandaluyong",1 bedroom,1 bathroom,14,Partly furnished,Condo,For Sale,,1,,https://www.lamudi.com.ph/projects/tivoli-garden-residences/,26 Jul 2025,Aurea Caampued
mandaluyong,4,FOR SALE 1 BEDROOM PARTLY FURNISHED CONDO AT THE FLAIR TOWERS SOUTH  MANDALUYONG CITY,"Find the perfect combination of homey comfort and modern in-city living in Flair Towers. Developed with the typical urban family in mind, Flair Towers offers a seamless blend of resort-like and country-club living. Replete with larger-than-life amenities and our signature Lumiventt design technology, you can be one of the few to experience a first class cosmopolitan living in the heart of the Mandaluyong.

Amenities:
24-hour Security
Children's Playground
Fitness Gym
Function Hall
Game Room
Gazebo/ Cabana
Kiddie Pool
Landscaped Gardens
Laundry Station
Main Entrance Gate
Open Lawn/Picnic Grove
Perimeter Fence
Pool Deck
Pool Shower Area
Provision for CCTV Cameras
Standby Electric Generator
Water Feature
Water Station
Wifi at Specific Amenity Area
Jacuzzi
Jogging/ Biking Path
Leisure Pool",,,29 sqm,29 sqm,"₱ 3,700,000","Highway Hills, Mandaluyong",1 bedroom,1 bathroom,24,Partly furnished,Condo,For Sale,,,Freehold,,25 Jul 2025,Aida Salting Lorica
mandaluyong,4,Tivoli Garden Residences 80 sqm 3 bedroom unit with balcony for sale,"Tivoli Garden Residences
Address: 69 Coronado, Hulo, Mandaluyong City, Metro Manila

Heliconia Tower
80 sqm
3 bedroom
2 toilet & bath
Living & dining area
Kitchen
with balcony
Semi furnished

Selling price: Php 9M",Tivoli Garden Residences,Tivoli Garden Residences,80 sqm,80 sqm,"₱ 9,000,000","Hulo, Mandaluyong",3 bedrooms,2 bathrooms,,Partly furnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/tivoli-garden-residences/,25 Jul 2025,PropertyGPS Realty & Consultancy
mandaluyong,4,"For Sale: 2-Bedroom Condo Unit in The St. Francis Shangri-La Place, Mandaluyong City",,,,136 sqm,136 sqm,"₱ 30,000,000","Wack-Wack Greenhills, Mandaluyong",2 bedrooms,2 bathrooms,,,Condo,For Sale,,,,,25 Jul 2025,Denise Manalo
mandaluyong,4,Ready for Occupancy condo in Mandaluyong | Kai Garden Residences | Japanese-themed | DMCI Homes,"2br 53.50sqm starts at Php 27K /mo. DP

Why Choose Kai Garden Residences?

Prime Mandaluyong Location: Strategically situated along Boni Avenue, Kai Garden Residences offers unparalleled accessibility. You're just minutes away from major business districts like Ortigas Center, Makati CBD, and BGC, as well as top universities, premier hospitals, and a plethora of commercial and entertainment hubs.

Japanese-Inspired Serenity: Experience a calming ambiance with thoughtful design that brings nature indoors. From the serene gardens to the elegant architectural details, every element promotes relaxation and a harmonious living environment.

Resort-Inspired Amenities: Immerse yourself in an extensive array of leisure facilities. Enjoy refreshing dips in sprawling swimming pools (lap, kiddie, and lounge pools), unwind in lush themed gardens, stay fit at the state-of-the-art fitness gym, relax in the sky patios, or host gatherings at the clubhouse and function rooms.


Signature Lumiventt® Design Technology: Benefit from DMCI Homes' innovative design! Our Lumiventt® Technology ensures maximum natural light and refreshing airflow throughout the buildings and individual units, promoting energy efficiency and a healthier, brighter home.

Thoughtful & Efficient Unit Layouts: Choose from intelligently designed 2 bedroom units – each maximizing space and comfort. High-quality finishes and fixtures are standard, ensuring a ready-to-move-in experience (for RFO units) or a perfect canvas for your personalized dream home (for pre-selling units).

Trusted Developer: Invest with absolute confidence in DMCI Homes, a developer renowned for its unwavering commitment to superior quality, timely project delivery, and a proven legacy of building secure, well-managed, and vibrant communities for over 25 years.

Whether you are looking for:

A Ready for Occupancy (RFO) unit for immediate move-in or pay your DP in 36 months, Kai Garden Residences offers flexible payment terms and an exceptional opportunity to own a piece of Mandaluyong's most sought-after urban oasis.

Don't miss the chance to experience a truly elevated and tranquil urban lifestyle. Inquire now to schedule a personalized online presentation or an exclusive site viewing!",Kai Garden Residences,Kai Garden Residences,53 sqm,53 sqm,"₱ 27,100","Malamig, Mandaluyong",2 bedrooms,1 bathroom,16,Unfurnished,Condo,For Sale,2025,,,https://www.lamudi.com.ph/projects/kai-garden-residences/,25 Jul 2025,DMCI HOMES
mandaluyong,4,For Sale: 2-Bedroom Unit in Shang Residences,"Code: 8S_0898

Property Details:
Unit Area (SQM): 142.00
Bedrooms: 2
Toilet and Bath: 1
Parking Slot: 1
Furnishings: Unfurnished
Selling Price: ₱ 42,600,000.00 Gross 
(Inclusive of CGT, Broker's Fee)

Property Description: 
•Brand New

DISCLAIMER:
The prices listed in this advertisement are subject to change without notice. Please contact the seller or visit their website for the most up-to-date pricing information and availability.

Brad Zafe | REBL No. 28067
RE/MAX 8",,,142 sqm,142 sqm,"₱ 42,600,000","Plainview, Mandaluyong",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,1,,,25 Jul 2025,Brad Zafe
mandaluyong,4,For Sale: 2-Bedroom Unit in Axis Residences,"Code: 8S_0884

Property Details:
Unit Area (SQM): 76.00
Bedrooms: 2
Toilet and Bath: 2
Parking Slot: 2
Furnishings: Fully Furnished
Selling Price: ₱ 17,025,000.00 Gross 
(Inclusive of CGT, Broker's Fee)

Property Description: 
•Centrally located at Pioneer, Mandaluyong
•Easy access to Makati (via Guadalupe), BGC (via Kapitolyo)
•Penthouse
•Corner Unit
•Interior designed
•Open living area
•Windows facing Pasig River (South East)
•Door facing North West
•Will not be obstructed by the Observatory (condo development nearby)
•One bedroom converted into a den (with glass sliding doors)
•Never rented

DISCLAIMER :
The prices listed in this advertisement are subject to change without notice. Please contact the seller or visit their website for the most up-to-date pricing information and availability.

Brad Zafe | REBL No. 28067
RE/MAX 8",,,76 sqm,76 sqm,"₱ 17,025,000","Plainview, Mandaluyong",2 bedrooms,2 bathrooms,,Fully furnished,Penthouse,For Sale,,,,,25 Jul 2025,Brad Zafe
mandaluyong,4,"2 Bedroom For Sale In Heliconia Tower at Tivoli Garden Residences, Mandaluyong City","Heliconia Tower at Tivoli Garden Residences, Mandaluyong City

Overview of the Project

Heliconia Tower is one of the premium residential towers within Tivoli Garden Residences, a master-planned high-rise community by DMCI Homes located in Mandaluyong City. Strategically positioned along Coronado Street near the Makati-Mandaluyong Bridge, it provides convenient access to both Ortigas and Makati Central Business Districts making it an ideal choice for urban professionals and growing families. The tower rises gracefully within a resort-style environment, offering refreshing greenery and panoramic views of the Metro Manila skyline and Pasig River.



Key Building Features
Heliconia Tower exemplifies practical elegance, combining contemporary design with the reliability of DMCI Homes’ engineering and construction expertise. The tower's design supports natural ventilation and lighting, promoting a healthy and energy-efficient lifestyle.



Facilities & Services

24/7 security and roving guards
CCTV monitoring in common areas
Property management office on-site
Backup power for common areas and select outlets in units
High-speed elevators
Mailroom and central lobby area
Fire alarm and sprinkler system


Amenity Deck 

Resort-style lap pool
Kiddie pool and wading area
Sky lounge and observatory
Landscaped gardens and open lawns
Multi-purpose function rooms
Fitness gym and indoor workout areas
Basketball court
Jogging paths and walking trails
Children’s play area
Lounge pavilions and gazebo spaces



Nearby Establishments Shopping & Dining

Power Plant Mall – Rockwell
Century City Mall – Makati
SM Light Mall – Boni
Robinsons Forum – Pioneer
BGC Uptown and Market! Market! 

Educational Institutions

Rizal Technological University
Arellano University – Mandaluyong
Lourdes School of Mandaluyong
University of Makati (accessible)
Colegio de Sta. Rosa Makati
Ateneo Professional Schools – Rockwell

Healthcare Facilities

VRP Medical Center
Makati Medical Center
St. Luke’s BGC
Mandaluyong City Medical Center
Unciano General Hospital
Healthway Medical – Greenbelt

Recreational Parks

Makati Poblacion Riverside Park
Ayala Triangle Gardens
Mandaluyong Children’s Park
Capitol Commons Park


Property Specifications


Unit Type: 2 Bedrooms
Floor Area: 51 sqm
Status: Fully Furnished
Parking: No parking slot
Total Contract Price: Php 6,000,000",,,51 sqm,51 sqm,"₱ 6,000,000","Mandaluyong, Metro Manila",2 bedrooms,2 bathrooms,23,Fully furnished,Condo,For Sale,,,Leasehold,,24 Jul 2025,Eva Marzan
mandaluyong,4,"Shang Residences at Wack Wack, Brand New 2-Bedroom Unit for Sale, Mandaluyong City",,Shang Residences at Wack Wack,Shang Residences at Wack Wack,,142 sqm,"₱ 42,600,000","Wack-Wack Greenhills, Mandaluyong",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,1,,https://www.lamudi.com.ph/projects/shang-residences-at-wack-wack/,24 Jul 2025,Skye Properties - RE/MAX 8
mandaluyong,4,For Sale: 2-Bedroom Unit in  Avida Towers Centera,"Code: 8S_0139

Property Details:
Unit Area (SQM): 56.70
Bedrooms: 2
Toilet and Bath: 2
Furnishings: Unfurnished

Selling Price: ₱ 8,650,000.00 Gross
(Inclusive of VAT, CWT, Broker's Fee)

DISCLAIMER :
The prices listed in this advertisement are subject to change without notice. Please contact the seller or visit their website for the most up-to-date pricing information and availability.

Brad Zafe | REBL No. 28067
RE/MAX 8",,,56 sqm,56 sqm,"₱ 8,650,000","Plainview, Mandaluyong",2 bedrooms,2 bathrooms,,Unfurnished,Condo,For Sale,,,,,24 Jul 2025,Brad Zafe
mandaluyong,4,3BR FULLYFURNISHED UNIT WITH PARKING IN FLAIR TOWERS,,Flair Towers,Flair Towers,81 sqm,81 sqm,"₱ 9,800,000","Highway Hills, Mandaluyong",3 bedrooms,2 bathrooms,,,Condo,For Sale,,1,,https://www.lamudi.com.ph/projects/flair-towers/,23 Jul 2025,Nemie N. Repana
mandaluyong,4,St. Francis Shangri La Mandaluyong condo for sale,"PROPERTY CODE: DS88-004636 
CATEGORY: RESIDENTIAL
PROJECT: ST FRANCIS SHANGRILA 

LOCATION: MANDALUYONG CITY

TOWER: 2
56th floor
*Unit: D
Developer: SHANG PROPERTIES

FLOOR AREA: 92 sqm
BEDROOMS: 2 BEDROOMS
TOILET AND BATH: 2
PARKING: N/A
FURNISHING: UNFURNISHED
Title Status: CLEAN TITLE

92 SQM 2 BEDROOM UNIT

Price per sqm: ₱ 250,000.00
PRICE: ₱ 23,000,000.00 (GROSS PRICE)",The St. Francis Shangri-La Place,The St. Francis Shangri-La Place,92 sqm,92 sqm,"₱ 23,000,000","Mandaluyong, Metro Manila",2 bedrooms,2 bathrooms,56,Unfurnished,Condo,For Sale,2009,,Freehold,https://www.lamudi.com.ph/projects/41032-73-9d4e38e23309-c9ab-533a46a3-a427-4a95,23 Jul 2025,Franzel B. Muñez
mandaluyong,4,Clean Title RFO Furnished 3BR with Balcony & Parking FOR SALE at The Address at Wack Wack Condominium Complex Mandaluyong,"120 sqm 3BR FOR LEASE or FOR SALE at The Address at Wack Wack Condominium Complex Mandaluyong
Furnished, located at 12th floor, has 2 balconies facing Shaw and 8 Wack Wack
Also with maid's/storage room, 3 tandem parking slots
85,000 monthly inclusive of dues, add 10k for parking slots
2 months advance, 2 months deposit plus 10 PDCs
Asking price if FOR SALE is 30M inclusive of CGT and Brokers fee
Clean title, updated RPT and association dues",The Address at Wack Wack,The Address at Wack Wack,120 sqm,120 sqm,"₱ 30,000,000","Wack-Wack Greenhills, Mandaluyong",3 bedrooms,3 bathrooms,12,Partly furnished,Condo,For Sale,,3,,https://www.lamudi.com.ph/projects/the-address-at-wack-wack/,23 Jul 2025,Aurea Caampued
mandaluyong,4,2BR Condo near makati Kia Garden DMCIHOMES RFO 5% down to move in,"Welcome to Kai Garden Residences by DMCI, a premier high-rise residential development in Mandaluyong City. Kai Garden Residences offers a Japanese-inspired living experience with spacious units and luxurious amenities. Additionally, it is strategically situated near major commercial centers, schools, and hospitals, ensuring convenience and accessibility for residents.
Kai Garden by DMCI Homes
721 Dansalan St, Mandaluyong City, 1550 Metro Manila
400 meters away from Boni EDSA MRT.

Available units as of July 23, 2025

2bedroom 52sqm 8.4M 27k monthly down
2-bedroom 53.5sqm 8.3M 27k monthly down

Payment options:
 Cash with 10% Discount.

Promo Terms:
5% down to move in or payable in 12 months 95% thru BPI and CHINABANK exclusive.

12% Down to move in or payable in 36months As low as 27k Monthly down! 88% thru bank loan.

Reservation fee is 20,000 for the unit.
Parking 10,000.


For assistance, Pls Contact directly
Corz Cascayan",Kai Garden Residences,Kai Garden Residences,52 sqm,52 sqm,"₱ 8,396,000","Malamig, Mandaluyong",2 bedrooms,1 bathroom,19,Unfurnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/kai-garden-residences/,23 Jul 2025,Corz Cascayan
mandaluyong,4,"𝐅𝐎𝐑 𝐒𝐀𝐋𝐄:  𝐌𝐎𝐃𝐄𝐑𝐍 𝐀𝐍𝐃 𝐑𝐀𝐑𝐄 𝟐𝐁𝐑 𝐒𝐔𝐏𝐄𝐑𝐈𝐎𝐑 𝐂𝐎𝐑𝐍𝐄𝐑 𝐔𝐍𝐈𝐓 𝐀𝐓 𝐀𝐂𝐐𝐔𝐀 𝐏𝐑𝐈𝐕𝐀𝐓𝐄 𝐑𝐄𝐒𝐈𝐃𝐄𝐍𝐂𝐄𝐒, 𝐌𝐀𝐍𝐃𝐀𝐋𝐔𝐘𝐎𝐍𝐆 𝐂𝐈𝐓𝐘!","𝐅𝐎𝐑 𝐒𝐀𝐋𝐄‼️

🏙️ 𝐌𝐎𝐃𝐄𝐑𝐍 𝐀𝐍𝐃 𝐑𝐀𝐑𝐄 𝟐𝐁𝐑 𝐒𝐔𝐏𝐄𝐑𝐈𝐎𝐑 𝐂𝐎𝐑𝐍𝐄𝐑 𝐔𝐍𝐈𝐓 𝐀𝐓 𝐀𝐂𝐐𝐔𝐀 𝐏𝐑𝐈𝐕𝐀𝐓𝐄 𝐑𝐄𝐒𝐈𝐃𝐄𝐍𝐂𝐄𝐒, 𝐌𝐀𝐍𝐃𝐀𝐋𝐔𝐘𝐎𝐍𝐆 𝐂𝐈𝐓𝐘!🏙️

📍Acqua Private Residences, Coronado, Mandaluyong City 
 
𝐔𝐍𝐈𝐓 𝐅𝐄𝐀𝐓𝐔𝐑𝐄𝐒: 
Area: 78 sqm, 31st Floor 
Novotel Tower, Corner Unit
Fully Furnished 
2 Bedrooms, 2 Baths
Balcony facing BGC 

•Nature inspired Concept 
•Serviced residences + hotel 
•International Design Influence 
•Location Advantage easy access to BGC, Makati and nearby cities. 

☑️ Clean Title 
☑️ Ready for occupancy 

𝐒𝐄𝐋𝐋𝐈𝐍𝐆 𝐏𝐑𝐈𝐂𝐄 𝐀𝐓 ₱𝟏𝟓 𝐌𝐈𝐋𝐋𝐈𝐎𝐍 𝐍𝐄𝐆𝐎𝐓𝐈𝐀𝐁𝐋𝐄",Acqua Private Residences,Acqua Private Residences,78 sqm,78 sqm,"₱ 15,000,000","Hulo, Mandaluyong",2 bedrooms,2 bathrooms,31,Fully furnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/acqua-private-residences/,23 Jul 2025,YMATA REALTY CORP.
mandaluyong,4,𝟐𝐁𝐑 𝐔𝐧𝐢𝐭 𝐟𝐨𝐫 𝐒𝐚𝐥𝐞 𝐚𝐭 𝐒𝐭. 𝐅𝐫𝐚𝐧𝐜𝐢𝐬 𝐒𝐡𝐚𝐧𝐠𝐫𝐢𝐥𝐚 𝐢𝐧 𝐌𝐚𝐧𝐝𝐚𝐥𝐮𝐲𝐨𝐧𝐠 𝐂𝐢𝐭𝐲,,,,92 sqm,92 sqm,"₱ 23,000,000","Wack-Wack Greenhills, Mandaluyong",2 bedrooms,2 bathrooms,,Unfurnished,Condo,For Sale,,,,,23 Jul 2025,Jared Dimangondayao
mandaluyong,4,"FOR SALE! Unfurnished 1BR Unit in The Residences at Westin Manila Sonata Place, Ortigas Center, Mandaluyong","THE RESIDENCES AT THE WESTIN
Code: SH2263-WESTIN

PROPERTY DETAILS:
Floor: 11th
No. of Bedrooms: 1 Bedroom
No. of T/B: 1
Condition: Unfurnished
Size: 50 square meters
Parking: 1
Selling Price: Php20,000,000

Marketing Ads Team
Seatherny | Under PRC28579

Disclaimer: The price of this unit subject to change without notice and may vary based on market conditions and negotiations.",The Residences at The Westin Manila Sonata Place,The Residences at The Westin Manila Sonata Place,50 sqm,50 sqm,"₱ 20,000,000","Wack-Wack Greenhills, Mandaluyong",1 bedroom,1 bathroom,11,Unfurnished,Condo,For Sale,,1,,https://www.lamudi.com.ph/projects/the-residences-at-the-westin-manila-sonata-place-1/,23 Jul 2025,Seatherny Real Estate
mandaluyong,4,2 BR condo Unit for Sale/Rent in Hulo Mandaluyong City,"Property Code: JAS039 - JS

2 BR condo unit for Sale/Rent in Hulo Mandaluyong City

Suntrust Treetop Villas, Hulo Mandaluyong City

30sqm
5th floor
Fully Furnished
Pet Friendly

Rent: 25,000/month 
Inclusive of Assoc dues & Pldt
2 mos Security Dep.
1 mo  Advance

Sale: 7,000,000 All in w/ Parking",,,,30 sqm,,"Hulo, Mandaluyong",2 bedrooms,,,Fully furnished,Condo,Buy & Rent,,,,,23 Jul 2025,Realus Realtors
mandaluyong,4,"For Sale: 2-Bedroom Condo Unit in The St. Francis Shangri-La Place, Mandaluyong City",,,,136 sqm,136 sqm,"₱ 30,000,000","Wack-Wack Greenhills, Mandaluyong",2 bedrooms,2 bathrooms,,Partly furnished,Condo,For Sale,,,,,22 Jul 2025,Vibe Prime
mandaluyong,4,"3 Bedroom For Sale In Grand Hyatt South, Taguig City","Overview of the Project

Grand Hyatt Manila Residences South Tower is an ultra-luxury residential condominium located in Bonifacio Global City (BGC), Taguig City. Developed by Federal Land, this high-end tower is part of the Grand Hyatt complex and offers residents an exclusive hotel-inspired lifestyle. Rising above the BGC skyline, the South Tower combines elegant design, world-class amenities, and a prime location, just steps from premier shopping destinations, corporate hubs, and cultural landmarks.

Key Building Features

The South Tower reflects timeless sophistication with its refined architectural design and premium materials. Residents enjoy direct access to the Grand Hyatt Hotel’s five-star facilities, a private residential lobby, high-speed elevators, and expansive floor-to-ceiling windows that showcase panoramic views of the city. The building is designed for those who value luxury, privacy, and convenience in one prestigious address.

Unit Configurations

Grand Hyatt South Tower offers spacious residential units tailored for refined urban living each unit is meticulously designed for both comfort and elegance, perfect for executives, families, and those seeking a luxury lifestyle in BGC.

Modern Finishes

Units come with premium finishes, including engineered wood flooring, marble countertops, modular kitchen cabinetry, top-grade appliances, and designer bathroom fixtures. The interiors blend contemporary aesthetics with practical elegance, creating a relaxing and upscale home environment.

Facilities & Services

Outdoor Swimming Pool
Kiddie Pool
Fitness Center
Yoga and Meditation Room
Function Rooms and Meeting Lounges
Children’s Playroom
Landscaped Gardens and Outdoor Lounge Areas
Concierge Services
24/7 Security with CCTV Surveillance
Property Management Services
Hotel-Style Lobby and Reception
Direct Access to Grand Hyatt Hotel Dining and Services
Emergency Power Backup
Fire Detection and Sprinkler System

Nearby Establishments for Shopping and Dining

Uptown Mall
One Bonifacio High Street Mall
Central Square
SM Aura Premier
Market! Market!
Mitsukoshi BGC
Wildflour Café + Bakery
Mecha Uma
Wolfgang’s Steakhouse
Samba at Shangri-La Fort
Din Tai Fung

Educational Institutions

International School Manila
British School Manila
Manila Japanese School
Everest Academy
Treston International College
University of the Philippines BGC Campus
De La Salle University – Rufino Campus

Healthcare Facilities

St. Luke’s Medical Center – Global City
Centre Medicale Internationale
Healthway Medical
The Medical City Clinic (SM Aura)
Aventus Medical (Citibank Plaza)

Parks and Recreation

Track 30th
Terra 28th
BGC Greenway Park
Bonifacio High Street Park
Kasalikasan Garden
Mind Museum
Manila Golf & Country Club 


Property Specifications

Unit Type: 3 Bedroom Unit
Floor Area: 291 sqm 
Status: Fully Furnished
Parking: 2 Slot
Total Contract Price: Php 135,000,000",,,291 sqm,291 sqm,"₱ 135,000,000","Barangka Ilaya, Mandaluyong",3 bedrooms,3 bathrooms,28,Fully furnished,Condo,For Sale,,5,Leasehold,,22 Jul 2025,Eva Marzan
