city,page,title,description,project_unit,project_name,area,floor_area,price,location,bedrooms,bathrooms,floor,condition,property_type,offer_type,construction_year,parking_spaces,ownership_type,project_link,publish_date,publish_by
taguig,12,"FOR SALE! Fully Furnished 1BR Unit in One Serendra Palm, BGC, Taguig City","ONE SERENDRA PALM
Code: SH2374-PALM

PROPERTY DETAILS:
Floor: 1st
No. of Bedrooms: 1 Bedroom
No. of T/B: 1
Condition: Well Furnished
Size: 103 square meters
Parking: 1
Gross Selling Price: Php34,000,000 

Marketing Ads Team
Seatherny | Under PRC28579

Disclaimer: The price of this unit subject to change without notice and may vary based on market conditions and negotiations.",One Serendra,One Serendra,103 sqm,103 sqm,"₱ 34,000,000","Fort Bonifacio, Taguig",1 bedroom,1 bathroom,1,Fully furnished,Condo,For Sale,,1,,https://www.lamudi.com.ph/projects/one-serendra/,23 Jul 2025,Seatherny Real Estate
taguig,12,"FOR SALE! Fully Furnished 1BR Unit in Two Serendra Red Oak, BGC, Taguig City","TWO SERENDRA RED OAK
Code: SH32-REDOAK 

PROPERTY DETAILS:
Floor: 37th floor 
No. of Bedrooms: 1 Bedroom
No. of T/B: 1 
Condition: Fully Furnished 
Parking Slot: 1 
Size: 56 square meters 
Gross Selling Price: Php17,000,000 

* Cash Payment is preferred
* Clean Title

Other Features:
- High Floor facing overlooking the lush amenities of Two Serendra.  
- W/ utility area 
- Rarely used unit as seller is abroad
- Newly painted and renovated

Marketing Ads Team
Seatherny | Under PRC28579

Disclaimer: The price of this unit subject to change without notice and may vary based on market conditions and negotiations.",Two Serendra,Two Serendra,56 sqm,56 sqm,"₱ 17,000,000","Fort Bonifacio, Taguig",1 bedroom,1 bathroom,37,Fully furnished,Condo,For Sale,,1,,https://www.lamudi.com.ph/projects/two-serendra/,23 Jul 2025,Seatherny Real Estate
taguig,12,For Sale 2 Bedroom Rent to Own Condo in One Uptown Residences BGC,"One Uptown Residences
-Our only project in Uptown Bonifacio, which is connected to our very own Uptown Mall

READY FOR OCCUPANCY | RENT TO OWN UNIT

RENT TO OWN PROMO TERM
-Only a 10% down payment to move in (with an additional 5% discount)
-39 months to pay a monthly amortization of P72,000 with 0% interest
-2.5% lumpsum on the 12th, 24th, and 36th month
-The turnover balance is payable through bank or in-house financing

Unit details:
-2 bedroom unit with a balcony
-74.90 sqm
-Semi-finished (can also offer interior services)
-Floor-to-ceiling glass window
-Located on the 20th floor with a good view

FACTS:
-In demand for Airbnb and rental business
-Lifetime ownership
-From the developer to your name
-Less hassle in the process
-No credit investigations and ITR requirements
-Affordable prices with flexible payment terms
-Pet friendly

Nearby developments: Uptown Mall, Uptown Parade, Landers, Mitsukoshi Japanese Mall, Grand Hyatt Hotel, St. Luke's Hospital, S&R, JP Morgan, British School Manila, Manila Japanese School, and International School Manila

CASH PRICE: Php23,477,000
Reserve your unit now for only Php60,000

For inquiries and actual viewing, kindly contact
📌 DJ VENTURINA
💼 SENIOR SALES MANAGER - MEGAWORLD RFO PREMIER",One Uptown Residence,One Uptown Residence,74 sqm,74 sqm,"₱ 23,470,000","Fort Bonifacio, Taguig",2 bedrooms,3 bathrooms,20,Partly furnished,Condo,For Sale,,1,Freehold,https://www.lamudi.com.ph/projects/one-uptown-residence/,22 Jul 2025,Megaworld RFO Premier by DJ Venturina
taguig,12,For sale 3 Bedroom Rent to Own Condo in St. Moritz BGC,"St. Moritz Private Estate
READY FOR OCCUPANCY | RENT TO OWN CONDO
-Megaworld's low-rise modern luxury Europe-inspired condo in McKinley West, Fort Bonifacio, BGC, Taguig City

WE WILL GET A FREE TANDEM PARKING SPACE IF WE GET THIS UNIT NOW!

RENT-TO-OWN PROMO TERM
-Only 5% down payment to move in
-39 months to pay monthly amortization of P103,000 with 0% interest
-2.5% lumpsum on the 10th, 20th, and 30th month
-The turnover balance is payable through bank financing or cash payment

3-BEDROOM UNIT WITH BALCONY
-113.5sqm
-Corner unit
-Key card access to units and elevators
-Semi-furnished (Can offer interior services if needed)
-With branded deliverables like Bosch, Leicht, Duravit, and Hansgrohe

NEARBY: Venice Grand Canal Mall, Uptown Mall, BGC, Airport - NAIA Terminal 3, Metro Manila Subway Station, Forbes Park, Manila Polo Club, and Dasmariñas Village - Billionaire’s Row, BGC, McKinley Hill, and Makati

THIS YEAR COULD SEE A PRICE INCREASE AND HIGH EQUITY IN THE PAYMENT SCHEME!

Cash price: Php31,320,000.00
Reserve a unit now for only Php110,000.00

For inquiries and actual viewing, kindly contact
📌 DJ VENTURINA
💼 SENIOR SALES MANAGER - MEGAWORLD RFO PREMIER",St. Moritz Private Estate,St. Moritz Private Estate,113 sqm,113 sqm,"₱ 31,300,000","Taguig, Metro Manila",3 bedrooms,4 bathrooms,5,Partly furnished,Condo,For Sale,,2,Freehold,https://www.lamudi.com.ph/projects/st-moritz-private-estate/,22 Jul 2025,Megaworld RFO Premier by DJ Venturina
taguig,12,"ARBOR LANES 3 BEDROOM CANOPY SUITE, ARCA SOUTH","Arbor Lanes by Ayala Land Premier is a premium mid-rise residential development in Arca South, Taguig. Known for its lush gardens, expansive layouts, and modern architecture, Arbor Lanes offers low-density living with seamless indoor-outdoor integration. The Canopy Suite is a rare corner unit that features generous spaces, exclusive privacy, and a peaceful garden setting.

FOR SALE – ARBOR LANES CANOPY SUITE, ARCA SOUTH

Floor Area: 242 sqm

3 Bedroom Canopy Suite

Tandem Parking Slot

Corner Unit

Premium Ayala Land Premier Development

Orientation: [Not specified]

Clean Title: [Confirm if needed]

GROSS PRICE: ₱100,000,000 (₱413,223/sqm)

Patrice Trijo
Wealth Property Consultants",Arbor Lanes,Arbor Lanes,242 sqm,242 sqm,"₱ 100,000,000","Taguig, Metro Manila",3 bedrooms,3 bathrooms,16,Unfurnished,Condo,For Sale,,2,,https://www.lamudi.com.ph/projects/arbor-lanes/,22 Jul 2025,Patrice Trijo - Wealth Property Consultants
taguig,12,"AKI VILLA 3 BEDROOM THE SEASONS RESIDENCES, BGC","The Aki Villa at The Seasons Residences is an ultra-rare, multi-level penthouse unit offering direct access to a private pool, located atop the newly opened Mitsukoshi Mall in BGC. Inspired by refined Japanese design and built with premium finishes, this villa features high ceilings, provision for a private elevator, and unmatched exclusivity in the heart of Bonifacio Global City.

FOR SALE – AKI VILLA, THE SEASONS RESIDENCES, BGC

Floor Area: 314 sqm

3 Bedrooms

3-Level Unit

2 Parking Slots

With Private Pool Access

With Provision for Private Elevator Inside Unit

Located atop Mitsukoshi Mall

Orientation: [Not specified]

Clean Title: [Confirm if needed]

GROSS PRICE: ₱225,000,000 (₱716,560/sqm)

Patrice Trijo
Wealth Property Consultants",The Seasons Residences,The Seasons Residences,314 sqm,314 sqm,"₱ 225,000,000","Fort Bonifacio, Taguig",3 bedrooms,4 bathrooms,,Unfurnished,Condo,For Sale,,2,,https://www.lamudi.com.ph/projects/the-seasons-residences/,22 Jul 2025,Patrice Trijo - Wealth Property Consultants
taguig,13,FOR SALE 4BR CORNER UNIT IN GRAND HYATT RESIDENCES,FOR SALE 4BR CORNER UNIT IN GRAND HYATT RESIDENCES,,,,353 sqm,"₱ 160,000,000","Fort Bonifacio, Taguig",4 bedrooms,3 bathrooms,,Partly furnished,Condo,For Sale,,2,,,22 Jul 2025,HousingInteractive Inc.
taguig,13,FOR SALE/RENT 2BR CORNER UNIT - 8 FORBESTOWN ROAD,FOR SALE/RENT 2BR CORNER UNIT - 8 FORBESTOWN ROAD,,,,88 sqm,,"Fort Bonifacio, Taguig",2 bedrooms,2 bathrooms,11,Fully furnished,Condo,Buy & Rent,,1,,,22 Jul 2025,HousingInteractive Inc.
taguig,13,FOR SALE/RENT 2BR UNIT IN PARK WEST,FOR SALE/RENT 2BR UNIT IN PARK WEST,,,,75 sqm,,"Fort Bonifacio, Taguig",2 bedrooms,2 bathrooms,17,Fully furnished,Condo,Buy & Rent,,1,,,22 Jul 2025,HousingInteractive Inc.
taguig,13,FOR SALE 3BR IN GRAND HYATT RESIDENCES,FOR SALE 3BR IN GRAND HYATT RESIDENCES,,,,300 sqm,"₱ 160,000,000","Fort Bonifacio, Taguig",3 bedrooms,1 bathroom,29,Partly furnished,Condo,For Sale,,2,,,22 Jul 2025,HousingInteractive Inc.
taguig,13,FOR SALE 2 BEDROOM IN TWO SERENDRA,FOR SALE 2 BEDROOM IN TWO SERENDRA,,,,100 sqm,"₱ 31,000,000","Fort Bonifacio, Taguig",2 bedrooms,2 bathrooms,,Fully furnished,Condo,For Sale,,2,,,22 Jul 2025,HousingInteractive Inc.
taguig,13,3BR UNIT FOR SALE IN VERVE RESIDENCES,3BR UNIT FOR SALE IN VERVE RESIDENCES,,,,129 sqm,"₱ 41,000,000","Fort Bonifacio, Taguig",3 bedrooms,1 bathroom,18,Fully furnished,Condo,For Sale,,1,,,22 Jul 2025,HousingInteractive Inc.
taguig,13,FOR SALE 1BR UNIT IN TWO MARIDIEN,FOR SALE 1BR UNIT IN TWO MARIDIEN,,,,65 sqm,"₱ 23,000,000","Fort Bonifacio, Taguig",1 bedroom,1 bathroom,,Fully furnished,Condo,For Sale,,,,,22 Jul 2025,HousingInteractive Inc.
taguig,13,FOR SALE 2BR UNIT IN TIME SQUARE WEST,FOR SALE 2BR UNIT IN TIME SQUARE WEST,,,,100 sqm,"₱ 25,000,000","Fort Bonifacio, Taguig",2 bedrooms,2 bathrooms,,Fully furnished,Condo,For Sale,,1,,,22 Jul 2025,HousingInteractive Inc.
taguig,13,FOR SALE 2BR UNIT IN EAST GALLERY PLACE,FOR SALE 2BR UNIT IN EAST GALLERY PLACE,,,,108 sqm,"₱ 48,000,000","Fort Bonifacio, Taguig",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,1,,,22 Jul 2025,HousingInteractive Inc.
taguig,13,SEMI-FURNISHED 4BR UNIT WITH PARKING FOR SALE/LEASE IN GRAND HYATT RESIDENCES,SEMI-FURNISHED 4BR UNIT WITH PARKING FOR SALE/LEASE IN GRAND HYATT RESIDENCES,,,,300 sqm,,"Fort Bonifacio, Taguig",4 bedrooms,3 bathrooms,,Partly furnished,Condo,Buy & Rent,,3,,,22 Jul 2025,HousingInteractive Inc.
taguig,13,For Sale 2 Bedroom Rent to Own Condo with FREE parking in Albany BGC,"THE ALBANY LUXURY RESIDENCES
-Ultra high-end project of Megaworld at McKinley West, Fort Bonifacio, BGC, Taguig

BUY NOW AND GET 1 FREE SLOT PARKING (P2.9M) FOR THIS UNIT!

RENT-TO-OWN PROMO AVAILABLE
-Only 5% down payment to move in
-39 months to pay a monthly amortization of P115,000 with 0% interest
-2.5% lumpsum on the 10th, 20th, 30th, and 40th month
-The turnover balance is payable through bank financing or cash payment

2 BEDROOM UNIT WITH BALCONY
-121sqm
-Corner unit
-Floor-to-ceiling glass
-Semi-furnished (can offer interior services)
-With an unobstructed view of McKinley West Village, Makati/BGC Skyline, and Forbes Park

MORE DETAILS:
-Low-rise and low-density residences
-All-suite residential condo
-Smart lighting and air-conditioning control via mobile app
-Motion sensor-controlled lights
-Keycard system for elevators and main doors
-With direct access from the elevator to your unit
-Unit deliverables from Bosh, Leicht, Hansgrohe, and Duravit
-Hotel-like lobbies and amenities
-Semi-furnished and fully finished

FACTS:
-Lifetime ownership
-Brand new unit
-From the developer to your name
-Less hassle in the process
-No credit investigations and ITR requirements
-Low-density condo
-Affordable prices with flexible payment terms
-Perfect for end-use and rental or Airbnb investment 
-Pet friendly

NEARBY: Venice Grand Canal Mall, Uptown Mall, BGC, Enderun, Chinese International School, Korean International School, Airport - NAIA Terminal 3, Metro Manila Subway Station, Forbes Park, Manila Polo Club, and Dasmariñas Village - Billionaire’s Row, BGC, McKinley Hill, and Makati

THIS YEAR COULD SEE A PRICE INCREASE AND HIGH EQUITY IN THE PAYMENT SCHEME!

Cash price: P38,000,000
Reserve your unit now for only P110,000

For inquiries and actual viewing, kindly contact
📌 DJ VENTURINA
💼 SENIOR SALES MANAGER - MEGAWORLD RFO PREMIER",The Albany,The Albany,121 sqm,121 sqm,"₱ 38,000,000","Taguig, Metro Manila",2 bedrooms,3 bathrooms,7,Partly furnished,Condo,For Sale,,1,Freehold,https://www.lamudi.com.ph/projects/the-albany/,22 Jul 2025,Megaworld RFO Premier by DJ Venturina
taguig,13,For Sale 3 Bedroom Rent to Own Condo with FREE parking in Albany BGC,"THE ALBANY LUXURY RESIDENCES
-Ultra high-end project of Megaworld at McKinley West, Fort Bonifacio, BGC, Taguig

BUY NOW AND GET 1 FREE SLOT PARKING (P2.9M) FOR THIS UNIT!

RENT-TO-OWN PROMO AVAILABLE
-Only 5% down payment to move in
-39 months to pay a monthly amortization of P126,000 with 0% interest
-2.5% lumpsum on the 10th, 20th, 30th and 40th month
-The turnover balance is payable through bank financing or cash payment

3 BEDROOM UNIT WITH BALCONY
-133sqm
-Corner unit
-Floor-to-ceiling glass
-Semi-furnished (can offer interior services)
-Located on the 6th floor
-With an unobstructed view of McKinkey Hill Skyline and the McKinley West area

MORE DETAILS:
-Low-rise and low-density residences
-All-suite residential condo
-Smart lighting and air-conditioning control via mobile app
-Motion sensor-controlled lights
-Keycard system for elevators and main doors
-With direct access from the elevator to your unit
-Unit deliverables from Bosh, Leicht, Hansgrohe, and Duravit
-Hotel-like lobbies and amenities
-Semi-furnished and fully finished

FACTS:
-Lifetime ownership
-Brand new unit
-From the developer to your name
-Less hassle in the process
-No credit investigations and ITR requirements
-Low-density condo
-Affordable prices with flexible payment terms
-Perfect for end-use and rental or Airbnb investment 
-Pet friendly

NEARBY: Venice Grand Canal Mall, Uptown Mall, BGC, Enderun, Chinese International School, Korean International School, Airport - NAIA Terminal 3, Metro Manila Subway Station, Forbes Park, Manila Polo Club, and Dasmariñas Village - Billionaire’s Row, BGC, McKinley Hill, and Makati

THIS YEAR COULD SEE A PRICE INCREASE AND HIGH EQUITY IN THE PAYMENT SCHEME!

Cash price: P42,150,000
Reserve your unit now for only P110,000

For inquiries and actual viewing, kindly contact
📌 DJ VENTURINA
💼 SENIOR SALES MANAGER - MEGAWORLD RFO PREMIER",The Albany,The Albany,133 sqm,133 sqm,"₱ 41,700,000","Taguig, Metro Manila",3 bedrooms,4 bathrooms,6,Partly furnished,Condo,For Sale,,2,Freehold,https://www.lamudi.com.ph/projects/the-albany/,22 Jul 2025,Megaworld RFO Premier by DJ Venturina
taguig,13,Rent to Own 4 Bedroom Penthouse with Roof Terrace and Pool For Sale in Albany BGC,"THE ALBANY LUXURY RESIDENCES
READY FOR OCCUPANCY | RENT TO OWN CONDO
-Ultra High-End project of Megaworld at McKinley West,  BGC, Fort Bonifacio, Taguig

BUY NOW AND GET 1 FREE SLOT PARKING (P2.9M)!

4BR PENTHOUSE AVAILABLE:
ALBANY YORKSHIRE
-Unit 10H with its pool (349 sqm)
-Penthouse unit
-Semi-furnished (can offer interior services)

RENT-TO-OWN PROMO AVAILABLE
-Only 5% down payment to move in (can be split for 3 months)
-39 months to pay a monthly amortization of P342,000 with 0% interest
-2.5% lumpsum on the 10th, 20th, 30th, and 40th month
-The turnover balance is payable through bank financing or cash payment

MORE DETAILS:
-Low-rise and low-density residences
-All-suite residential condo
-Smart lighting and air-conditioning control via mobile app
-Motion sensor-controlled lights
-Keycard system for elevators and main doors
-With direct access from the elevator to your unit
-Unit deliverables from Bosh, Leicht, Hansgrohe, and Duravit
-Hotel-like lobbies and amenities

NEARBY: Venice Grand Canal Mall, Uptown Mall, BGC, Enderun, Chinese International School, Korean International School, Airport - NAIA Terminal 3, Metro Manila Subway Station, Forbes Park, Manila Polo Club, and Dasmariñas Village - Billionaire’s Row, BGC, McKinley Hill, and Makati

THIS YEAR COULD SEE A PRICE INCREASE AND HIGH EQUITY IN THE PAYMENT SCHEME!

Cash price: Php113,000,000.00
Reserve your unit now for only Php110,000.00

For inquiries and actual viewing, kindly contact
📌 DJ VENTURINA
💼 SENIOR SALES MANAGER - MEGAWORLD RFO PREMIER",The Albany,The Albany,349 sqm,349 sqm,"₱ 113,000,000","Taguig, Metro Manila",4 bedrooms,5 bathrooms,10,Partly furnished,Penthouse,For Sale,,2,Freehold,https://www.lamudi.com.ph/projects/the-albany/,22 Jul 2025,Megaworld RFO Premier by DJ Venturina
taguig,13,"ALDER RESIDENCES | Three Bedroom 3BR Unit for Sale in Alder Residences, Acacia Estates, Taguig City",,,,121 sqm,121 sqm,"₱ 17,000,000","Taguig, Metro Manila",3 bedrooms,2 bathrooms,,Unfurnished,Condo,For Sale,,1,,,22 Jul 2025,Zach Pe
taguig,13,"Interior designed unit at The Grand Hyatt Residences Manila, BGC","For Sale: Upgraded & Interior-Designed 1BR Unit at Grand Hyatt Manila Residences, BGC
🛏 1 Bedroom | 📐 116 sqm | 🚗 Tandem Parking Included

Experience luxury living at its finest in this massive 116 sqm 1-bedroom unit at the prestigious Grand Hyatt Manila Residences in Bonifacio Global City. Thoughtfully upgraded and professionally interior-designed, this elegant home offers a rare blend of space, sophistication, and hotel-inspired living.

Step into an expansive open-plan layout featuring high ceilings, premium finishes, and designer touches throughout. The generously sized master bedroom includes a luxurious en suite bath, custom closets, and plenty of space for a lounge or work-from-home setup. The gourmet kitchen is equipped with high-end appliances and bespoke cabinetry, seamlessly flowing into the dining and living areas—perfect for entertaining or relaxing in style.

🔹 Floor Area: 116 sqm
🔹 1 Large Bedroom with En Suite Bathroom
🔹 Upgraded & Interior-Designed
🔹 Tandem Parking Slots (2 cars)
🔹 Spacious Living & Dining Area
🔹 Luxury Finishes and Fixtures
🔹 Hotel-Level Amenities & 24/7 Concierge

As a resident of Grand Hyatt Manila Residences, enjoy access to world-class amenities, including a pool, fitness center, function rooms, and the Grand Hyatt Hotel’s dining and lifestyle privileges—just an elevator ride away.

📍 Location: Grand Hyatt Manila Residences, BGC
Live in one of the most prestigious residential towers in Metro Manila.
Inquire now for a private viewing.",Grand Hyatt Manila Residences,Grand Hyatt Manila Residences,116 sqm,116 sqm,"₱ 50,000,000","Fort Bonifacio, Taguig",1 bedroom,2 bathrooms,,Fully furnished,Condo,For Sale,,2,Freehold,https://www.lamudi.com.ph/projects/grand-hyatt-manila-residences/,22 Jul 2025,Carlo Banzon (RE/MAX Capital)
taguig,13,"FOR SALE Condo Unit located at Madison Park West, BGC, Brgy. Fort Bonifacio, Taguig City","FOR SALE Condo Unit located at Madison Park West, BGC, Brgy. Fort Bonifacio, Taguig City

Fully Furnished Unit with Balcony
Floor Area: 61 sqm
3 bedrooms with 2 T&B
1 parking slot

Price: P28,000,000 gross negotiable

ID: NCB3180
Under PRC 12640",,,,61 sqm,"₱ 28,000,000","Fort Bonifacio, Taguig",3 bedrooms,2 bathrooms,,Fully furnished,Condo,For Sale,,1,,,22 Jul 2025,Grandeur Realty
taguig,13,"1 Bedroom For Sale in Uptown Parksuites Tower, Taguig City","Overview of the Project

Uptown Parksuites Tower  is a premium residential condominium by Megaworld located in Uptown Bonifacio, Taguig City. This high-rise development offers luxury living with modern unit designs, panoramic city views, and exclusive amenities, all within walking distance to shopping malls, business hubs, hospitals, and international schools. Completed in recent years, it features 1 to 3-bedroom units with select bi-level options, available both for sale and for rent.

Key Building Features

Uptown Parksuites Tower showcases sleek, modern architecture with glass facades that provide expansive city and skyline views. The tower boasts high-speed elevators, a grand lobby, sky lounges, and recreational areas designed for comfort, privacy, and sophistication. Residents enjoy exclusive access to premium facilities that reflect a luxurious, urban lifestyle.

Unit Configurations
Uptown Parksuites Tower  offers 1-bedroom units at approximately 37–40 sqm, 2-bedroom units around 60–80 sqm, 3-bedroom units approximately 90–100 sqm, and penthouse or bi-level units for more expansive living spaces, catering to young professionals, couples, and families seeking upscale condominium living in BGC.

Modern Finishes
 
The units feature high-quality finishes, including engineered wood flooring, polished countertops, built-in kitchen cabinets, and contemporary bathroom fixtures. Designed with sophistication and comfort in mind, the interiors are spacious, well-lit, and ready for move-in.

Facilities & Services
Leisure Swimming Pool
Kiddie Pool
Pool Lounge and Sun Deck
Fitness Gym
Game Room
Function Rooms
Children's Playground
Sky Gardens and Sky Lounge
Meditation Garden
Mini Theater
Business Center
24/7 Security
CCTV Monitoring
Property Management Services
High-Speed Elevators
Fire Detection and Sprinkler System
Emergency Power Backup

Nearby Establishments for Shopping and Dining

Uptown Mall
Mitsukoshi BGC
Bonifacio High Street
SM Aura
Market! Market!
Mercato Centrale
Feta Mediterranean
Recovery Food
Peperoni Pizzeria
Balkan Restaurant
Grams Diner

Educational Institutions

International School Manila
British School Manila
Manila Japanese School
Leaders International Christian School of Manila
Summit School BGC
Everest Academy Manila
Treston International College
Enderun Colleges
Global City Innovative College
University of Makati
Polytechnic University of the Philippines – Taguig
De La Salle University – Rufino Campus

Healthcare Facilities

St. Luke’s Medical Center – Global City
Fort Bonifacio General Hospital
Taguig–Pateros District Hospital
Taguig City General Hospital
Centre Medicale Internationale (CMI)
Healthway Medical Clinic (Market! Market!)
The Medical City Clinic (Market! Market!)
Hi-Precision Diagnostics Plus (Commercenter)
Aventus Medical Care, Inc. (Citibank Plaza)
Affinity Dental Clinic

Parks and Recreation

Track 30th
Terra 28th
BGC Greenway Park
Bonifacio High Street Park
Kasalikasan Garden
De Jesus Oval
Sundial Park

Property Specifications
Unit Type:1 Bedroom Unit
Floor Area: 41.5 sqm
Status: Fully Furnished
Parking: 0 Slot
Total Contract Price: Php 14,000,000",,,41 sqm,41 sqm,"₱ 14,000,000","Fort Bonifacio, Taguig",1 bedroom,1 bathroom,21,Fully furnished,Condo,For Sale,2005,,Leasehold,,22 Jul 2025,Eva Marzan
taguig,13,1-Bedroom Condo Unit for Sale in Taguig City,"TG-RA54-MKT

1-Bedroom Condo Unit for Sale in Taguig City
*The Fort Residences
*facing 2nd Avenue. 

4th floor
43 sqm
1 bedroom
1 toilet & bath
Fully furnished

Selling Price: 
9,800,000 inclusive of CGT
*Clean Title
*Unit only - No parking",,,,43 sqm,"₱ 9,800,000","Fort Bonifacio, Taguig",1 bedroom,1 bathroom,4,Fully furnished,Condo,For Sale,,,Freehold,,22 Jul 2025,Realus Realtors
taguig,13,"Central Park West, 3-Bedroom Unit for Sale, BGC",,Central Park West,Central Park West,,100 sqm,"₱ 26,000,000","Fort Bonifacio, Taguig",3 bedrooms,2 bathrooms,,Partly furnished,Condo,For Sale,,1,,https://www.lamudi.com.ph/projects/central-park-west/,21 Jul 2025,Skye Properties - RE/MAX 8
taguig,13,"1 Bedroom For Sale In The Venice Luxury Residence, Taguig City","Overview of the Project:
The Venice Luxury Residences in Taguig City is a seven-tower, Italian-themed condominium development by Megaworld, featuring elegant units, resort-style amenities, and a unique canal-inspired setting. Located within McKinley Hill, it offers direct access to the Venice Grand Canal Mall and convenient proximity to BGC, Makati, and NAIA.

Key Building Features
The Venice Luxury Residences boasts a Venetian-inspired architectural design with elegant facades modeled after the iconic gondola prows, featuring bright chrome-yellow and orange hues complemented by lush greenery. The development also incorporates a grand canal at the podium level, creating a luxurious, resort-like atmosphere with replicas of St. Mark’s Campanile and the Rialto Bridge for a truly immersive experience.

Unit Configurations: The Venice Luxury Residences offers a range of unit configurations, including studio apartments, one-bedroom, two-bedroom, and three-bedroom units, along with spacious penthouse lofts. Each unit is designed with private balconies, high ceilings, and provisions for modern utilities.


Modern Finishes: The units at The Venice Luxury Residences feature modern finishes, including high-quality flooring, sleek kitchen fittings, and contemporary bathroom fixtures. The interiors are designed to offer a stylish, comfortable living space, with attention to detail in every corner, creating an upscale, move-in-ready atmosphere.

Facilities & Services

Swimming pool complex – with a children’s pool, pool deck, jacuzzi, and spa
Fitness center – fully equipped for workouts and wellness
Tennis and badminton courts – for recreational sports
Clubhouse – for social events and gatherings
Landscaped gardens – including palm, meditation, and koi ponds
High-speed elevators – for easy access to all floors
24-hour security – ensuring safety and peace of mind
Concierge services – for residents' convenience and assistance
Spa and massage huts – for relaxation and rejuvenation
Children’s playground– providing a safe and fun space for kids
Maintenance services– to ensure the upkeep of the property
Backup power supply– for uninterrupted service during outages
Laundry and housekeeping services – for added convenience



Nearby Establishments
Shopping & Dining:

Venice Grand Canal Mall
McKinley Hill Piazza
SM Aura Premier
Bonifacio High Street
Market! Market!
The Fort Strip
Serendra

Educational Institutions:
International School Manila
British International School Manila
Manila Japanese School
Enderun Colleges
The Mind Museum
Fort Bonifacio High School
Taguig National High School

Healthcare Facilities:
St. Luke’s Medical Center – Global City
The Medical City – Bonifacio Global City
High Street Medical
Makati Medical Center
Healthway Medical
Cardinal Santos Medical Center
Manila Doctors Hospital

Parks and Recreation:
Track 30th
Bonifacio High Street Park
Serendra Park
McKinley Hill Park
Ayala Triangle Gardens
The Fort's Central Park
Venice Grand Canal Mall's outdoor area

Property Specifications: 
Unit Type: 1 bedroom unit
Floor area: 40.1 sqm
Status: Full Furnished
Parking: 0 slots
Total Contract Price: Php 7,500,000",,,40 sqm,40 sqm,"₱ 7,500,000","McKinley Hill, Taguig",1 bedroom,1 bathroom,23,Fully furnished,Condo,For Sale,2004,,Leasehold,,21 Jul 2025,Eva Marzan
taguig,13,"1 Bedroom For Sale in Icon Plaza, Taguig City","Overview of the Project
Icon Plaza is a 41-storey mixed-use tower in BGC, Taguig. It offers residential, office, and retail spaces with modern amenities like a pool, gym, and 24/7 security. Located near malls, parks, and offices, it’s ideal for urban professionals seeking convenience and comfort in a prime city location.

Key Building Features
Icon Plaza features a modern minimalist design with clean lines, large windows, and a sleek glass façade. Its open podium blends with the street, encouraging walkability and retail access. Designed for functionality and natural light, the building reflects BGC’s vision of smart, contemporary urban living.

Unit Configurations: 
Icon Plaza offers studio, one-bedroom, and two-bedroom units designed for modern urban living. Studios (34–37 sqm) suit singles or professionals, while one-bedroom units (around 60 sqm) provide more space and often include balconies. Two-bedroom units (up to 105 sqm) are ideal for families or those needing extra room. All units feature practical layouts with modern finishes for comfortable city living.

Premium Finishes:
Icon Plaza units feature quality flooring, modern kitchens, granite countertops, and sleek bathroom fixtures. Large windows provide natural light and city views, offering a stylish and comfortable living experience.

Safety and Convenience: 
Icon Plaza ensures 24/7 security with CCTV, concierge services, and full backup power. Residents enjoy convenient features like housekeeping, maintenance support, high-speed elevators, and a mailroom. Its prime BGC location also offers easy access to parks, shops, and offices—combining safety with everyday ease.

Facilities & Services
Icon Plaza offers a pool, gym, function rooms, and landscaped areas for leisure and relaxation. Services include 24/7 security, concierge, high-speed elevators, full backup power, centralized air-conditioning, and basement parking—ensuring a safe and convenient lifestyle.

Amenity Deck: Spanning nearly a hectare, it includes:
Swimming pool and kiddie pool with sun deck

Fully equipped fitness gym
Landscaped gardens and open lounges
Children’s play area
Function rooms for events and meetings
Study area or quiet lounge (in select areas)
Driver’s lounge with restroom
Direct access to ground-floor retail and services

Indoor Amenities:
Fully equipped fitness gym with lockers and changing rooms

Function rooms for meetings, events, and gatherings
Three high-speed elevators
Centralized chilled-water air-conditioning system
Concierge and reception lobby with controlled access
Secure mail room
Driver’s lounge with restroom
Optional housekeeping, laundry, and maintenance services
Audio intercom system
Basement and podium parking levels

Nearby Establishments
Shopping & Dining:
Unit 27 Apartment Bar Café 
Manam Comfort Filipino Food
Bonifacio High Street Central

Educational Institutions:
-Ateneo Professional Schools
-Assumption College
-Colegio San Agustin 

Healthcare Facilities:
St. Luke’s Medical Center

Business Hubs:
BGC Central Business District 
Net Park, Net Lima, Net One, and other high-rise office towers
Uptown Bonifacio

Property Specifications: 
Unit Type: 1 bedroom unit
Floor area: 60 sqm
Status: Fully-Furnished
Parking: 1 slots
Total Contract Price: Php 13,800,000",,,60 sqm,60 sqm,"₱ 13,800,000","Fort Bonifacio, Taguig",1 bedroom,1 bathroom,15,Fully furnished,Condo,For Sale,2015,1,Leasehold,,21 Jul 2025,The Infinity Realty Inc.
