city,page,title,description,project_unit,project_name,area,floor_area,price,location,bedrooms,bathrooms,floor,condition,property_type,offer_type,construction_year,parking_spaces,ownership_type,project_link,publish_date,publish_by
caloocan,2,3BR 97 sqm Pre Selling in Quezon City Calinea Tower near Araneta Square Mall,"CALINEA TOWER PRE SELLING 3 BEDROOM 97 SQM IN CALOOCAN CITY
 

 Project:
  Calinea Tower
  

 Location:
  M.H. Del Pilar St., Grace Park, Caloocan City
  

 Nearby:
 

 Mall:
  Victory Central Mall
 Araneta Square Mall
 SM City Grand Central
 999 Shopping Mall
 North Mall
  

 School:
  Tandang Sora Integrated School
 World Citi College
 Caloocan Evangelical School
  

 Hospital:
  Caloocan City Medical Center
 Martinez Memorial Hospital
 North Caloocan Doctors Hospital
 Camarin Doctors Hospital
  

 UNIT DETAILS:
  97 sqm
 Balcony
 Bedroom 3
  

 Unit Details:
  Living& Dining Area
 Kitchen
 Bedroom 1
 Bedroom 2
 Bedroom 3
 Toilet & bathroom 1
 Toilet & bathroom 2
 Balcony
  

 Available Units:
  Studio - 5.7M - 7.4M
 1Bedroom - 9.6M - 10.5M
 2Bedrooms - 8.6M - 12.2M
 3Bedrooms - 11.9M - 14.4M
  

 Payment Terms:
  12% DP to DP Period/RFO Date = 2.5% Special Discount
  

 AMENITIES:
  Drop off area
 Fitness Gym
 Lounge Area
 Picnic Area
 Basketball Court
 Play area
 Reception Lounge
 Pool Deck
 Lap Pool
 Kiddie Pool
 Leisure Pool
 Outdor Fitness Area
 Upper Deck Garden
 Working Place
 Sky Promenade
  

 For more info, please direct message me!",The Calinea Tower,The Calinea Tower,,97 sqm,"₱ 11,900,000","Grace Park East, Caloocan",3 bedrooms,2 bathrooms,,Unfurnished,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/the-calinea-tower/,20 Aug 2024,Real Estate Investment
caloocan,2,THE CALINEA of DMCI HOMES in Caloocan City,"𝗧𝗛𝗘 𝗖𝗔𝗟𝗜𝗡𝗘𝗔 𝗧𝗢𝗪𝗘𝗥
Location: 10th Ave M.H. Del Pilar St., Grace Park, Caloocan City near MCU, LRT Monumento and SM Grand Central

For all the investors, wanting to invest this is the offers you to enjoy and get yours now. Last chance to have 5% Discount until March 31, 2023 only!!!

𝗕𝘂𝗶𝗹𝗱𝗶𝗻𝗴 𝗙𝗲𝗮𝘁𝘂𝗿𝗲𝘀:
One Tower, 59 Floor with 48 Residential Level  
10 Levels for Podium Parking 
1 Amenity Floor & Roof deck
14 Commercial Units 
Dual Core Elevator | 16 Elevator
GF to 3rd Floor - Lower Parking
4th Floor - Amenity Podium
5th Floor to 11th Floor - Upper Parking
12th Floor to PH - Residential Level
GF & 2nd Floor - Commercial Units

𝗨𝗻𝗶𝘁 𝗦𝗶𝘇𝗲:
✅Studio Unit 29-43sqm [₱5.33M to ₱7.66M] 
starts at 12K-18K monthly
✅1 Bedroom 52-57.50sqm [₱9.64M to 10.56M] 
starts at 20K-23K monthly
✅2 Bedroom 51-86sqm [₱8.5M to 12.79M]
starts at 18K-27K monthly
✅3 Bedroom 79.50-97.50sqm [₱11.74M to 15.1M]
starts at 25K-32K monthly
✅Parking Slot 1.06M to 1.180M -monthly starts at 2K, comes with storage

Payment Terms
20% Down Payment 
80% Bank Financing or Cash

𝗥𝗘𝗦𝗘𝗥𝗩𝗔𝗧𝗜𝗢𝗡 𝗥𝗘𝗤𝗨𝗜𝗥𝗘𝗠𝗘𝗡𝗧𝗦:
- Online Registration
- 2 Government ID’s
- Letter of Intent
- Latest Proof of Billing Address
- Unit Reservation: Php20,000
- Parking Reservation: Php10,000 (check, bpi, gcash or credit/debit card)

We handle all DMCI HOMES Properties - Ready for Occupancy and Pre Selling

For more details, sample computation, site/model unit viewing, and reservations.
Message us now!
 0905 375----

#TheCalineaTower #caloocancondo #CALOOCAN #PresellingcondoinCaloocan #dmcihomescondo #dmcihomescondominiums #DMCI #DMCIHOMESElite #calineatower #fyp #fypシ #foryou #foryoupage",,,,29 sqm,"₱ 7,277,000","Grace Park East, Caloocan",,1 bathroom,,Unfurnished,Condo,For Sale,2029,,,,19 Aug 2024,Mildred G. Basilio
caloocan,2,THE CALINEA of DMCI HOMES in Caloocan City,"𝗧𝗛𝗘 𝗖𝗔𝗟𝗜𝗡𝗘𝗔 𝗧𝗢𝗪𝗘𝗥
Location: 10th Ave M.H. Del Pilar St., Grace Park, Caloocan City near MCU, LRT Monumento and SM Grand Central

For all the investors, wanting to invest this is the offers you to enjoy and get yours now. Last chance to have 5% Discount until March 31, 2023 only!!!

𝗕𝘂𝗶𝗹𝗱𝗶𝗻𝗴 𝗙𝗲𝗮𝘁𝘂𝗿𝗲𝘀:
One Tower, 59 Floor with 48 Residential Level  
10 Levels for Podium Parking 
1 Amenity Floor & Roof deck
14 Commercial Units 
Dual Core Elevator | 16 Elevator
GF to 3rd Floor - Lower Parking
4th Floor - Amenity Podium
5th Floor to 11th Floor - Upper Parking
12th Floor to PH - Residential Level
GF & 2nd Floor - Commercial Units

𝗨𝗻𝗶𝘁 𝗦𝗶𝘇𝗲:
✅Studio Unit 29-43sqm [₱5.33M to ₱7.66M] 
starts at 12K-18K monthly
✅1 Bedroom 52-57.50sqm [₱9.64M to 10.56M] 
starts at 20K-23K monthly
✅2 Bedroom 51-86sqm [₱8.5M to 12.79M]
starts at 18K-27K monthly
✅3 Bedroom 79.50-97.50sqm [₱11.74M to 15.1M]
starts at 25K-32K monthly
✅Parking Slot 1.06M to 1.180M -monthly starts at 2K, comes with storage

Payment Terms
20% Down Payment 
80% Bank Financing or Cash

𝗥𝗘𝗦𝗘𝗥𝗩𝗔𝗧𝗜𝗢𝗡 𝗥𝗘𝗤𝗨𝗜𝗥𝗘𝗠𝗘𝗡𝗧𝗦:
- Online Registration
- 2 Government ID’s
- Letter of Intent
- Latest Proof of Billing Address
- Unit Reservation: Php20,000
- Parking Reservation: Php10,000 (check, bpi, gcash or credit/debit card)

We handle all DMCI HOMES Properties - Ready for Occupancy and Pre Selling

For more details, sample computation, site/model unit viewing, and reservations.
Message us now!
 0905 375----

#TheCalineaTower #caloocancondo #CALOOCAN #PresellingcondoinCaloocan #dmcihomescondo #dmcihomescondominiums #DMCI #DMCIHOMESElite #calineatower #fyp #fypシ #foryou #foryoupage",,,,29 sqm,"₱ 7,277,000","Grace Park East, Caloocan",,1 bathroom,,Unfurnished,Condo,For Sale,2029,,,,19 Aug 2024,Mildred G. Basilio
caloocan,2,"2 Bedroom Preselling units in The Calinea Tower, Grace Park, Caloocan","THE CALINEA TOWER
 

 Development Type: HIGH RISE CONDOMINIUM
 Architectural Theme: MODERN CONTEMPORARY
 Building: Calinea - 48 Storey (Preselling units available MAY 2028)
  
 Nearby Areas:
 

  Approx 5mins away only from Caloocan City Medical Center
 Approx 3mins away only from Manila Central University Hospital
 Approx 9mins away only from De Lasalle Araneta University
 Approx 1min away only from Global Reciprocal College
 Approx 4mins away only from Caloocan City Hall
 Approx 5mins away only from Malabon Zoo
 Approx 1min away only from LRT Monumento Station
 Approx 7 Hours away only from Skyway Stage 3
 Approx 3 Hours away only from SM City Grand Central Mall
 Approx 12 Hours away only from SM North Edsa
  

 Units Available Ranges:
 

  Studio: 29.0 SQR- 42.0 SQR
  Price Range: Php 5,757,000- Php 7,294,000
 

  1Bedrooom: 52.0 SQR - 57.50 SQR
  Price Range: Php 9,637,000- Php 10,556,000
 

  2 Bedrooom: 57.50 SQR- 82.50 SQR
  Price Range: Php 8,615,000 - Php12,258,000
 

  3 Bedrooom: 79.50 SQR- 97.50 SQR
  Price Range: Php 12,002,000 - Php 14,802,000
 

 PROMO PAYMENT TERMS
 

 (Calinea)- 15% DP OVER DP PERIOD ( 50 Months DP paying period) WITH 3% SPECIAL DISCOUNT 
 

 Other exciting promo and discount will be giving away
 

 We handle all DMCI Homes resort-inspired condominium projects. 
 Projects Location: Quezon City, Pasig, Mandaluyong, Makati, Manila, Muntinlupa, Paranaque, Pasay, Las Pinas, Taguig, Caloocan, Batangas, Davao, Cavite, Boracay, Benguet and soon Laguna and Cebu.
 

 Looking forward for any inquiry and question about our project from Ready for Occupancy and Preselling Projects.",The Calinea Tower,The Calinea Tower,,57 sqm,"₱ 8,615,000","Grace Park East, Caloocan",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/the-calinea-tower/,18 Aug 2024,Conrado R. Leomo Jr.
caloocan,2,PRE-SELLING THE CALINEA TOWER,"The Calinea Tower is a 60-storey high-rise residential condominium located at M.H. Del Pilar St., Grace Park, Caloocan City1. Developed by DMCI Homes, it offers a blend of luxury, comfort, and convenience for modern city dwellers. Here are some key features:

• Distinctive Vibe: The Calinea Tower creates a grand aura that’s truly exceptional in Caloocan City.

• Unit Types: It offers 1BR, 2BR, 3BR, and studio units.

• Facilities: Amenities include a basketball court/playcourt, children’s play area, fitness gym, kiddie pool, lap pool, sky deck, and pool lounge area.

• Building Features: Each building is uniquely designed with features like Sky Patio (Lumiventt Technology) and a reception lobby.

• Investment Potential: Caloocan City shows steady growth and improvement, making it an ideal location for property investment.

If you’re considering investing, The Calinea Tower might be a great choice! 😊🏙️",,,,52 sqm,"₱ 8,514,000","Grace Park East, Caloocan",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,17 Jul 2024,Lito Bianson
caloocan,2,2 Bedroom Condo Unit @Aguada Residences in North Caloocan,"2BR Condo Unit for Sale in North Caloocan

AGUADA RESIDENCES




Location: Guadanoville Subd., Quirino Highway, North Caloocan

6 Residential levels

30 parking slots

135 units Ready for Occupancy




Available units:

Studio - 24.29 sqm

1 Bedroom - 38.06 sqm

2 Bedroom - 65.64 sqm




Reservation fee: Php 20,000

20% Down payment

Easy Payment Terms in 12 Months

80% of the Balance can be paid through Banks Financing

Accredited Banks: BDO, BPI, CBC & Pagibig




PAYMENT SCHEME OPTIONS:         

Option  1 - Cash Payment - 30 Days         

Option  2 - 20% Spot DP - 80% Balance         

Option  3 - 20% in 18 mos. (w/ 10% Spread & 10% Spot Payment) 80% Balance Option  4 - 20% in 18 mos. (w/ 5% Spot Payment and 15% Spread) 80% Balance Option  5 - 20% DP, 80% Balance",Aguada Residences,Aguada Residences,,66 sqm,"₱ 8,793,840","Amparo, Caloocan",2 bedrooms,2 bathrooms,6,Unfurnished,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/aguada-residences/,7 Jun 2024,V Living Corporation
caloocan,2,Studio Unit - Torre de Florencia Condo beside LRT Monumento,"Condo units for sale near LRT Monumento. Now ready for occupancy.
 Schedule your visit of model units now.
 

 Reasons why you should buy this condo: 
 1. Location - Perfect location tabi ng LRT Monumento. 
 2. Comple",Torre De Florencia,Torre De Florencia,,21 sqm,"₱ 3,219,000","Grace Park West, Caloocan",1 bedroom,1 bathroom,,Unfurnished,Studio,For Sale,,,,https://www.lamudi.com.ph/projects/torre-de-florencia/,19 Apr 2024,Marissa Lapuz
caloocan,2,1 BR Condo Units beside LRT Monumento in Caloocan City,"The First Condominium in Monumento Caloocan is now ready for Occupancy thru Pag-Ibig -or Bank Financing.
 

 It's a 22-storey Residential & Commercial with complete amenities located at LRT Monumento Station near SM Grand Central.
 

 For viewing pls call Mariz",Torre De Florencia,Torre De Florencia,,36 sqm,"₱ 5,448,000","Grace Park West, Caloocan",1 bedroom,1 bathroom,,Unfurnished,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/torre-de-florencia/,4 Apr 2024,Marissa Lapuz
caloocan,2,The Calinea Tower by DMCI Homes Condominium in Caloocan City. Pre-Selling,"The Calinea Tower by DMCI Homes is located on M.H. Del Pilar St., Grace Park, Caloocan City. Just a short walk away is the LRT-1 Monumento Station, connecting you directly to other train systems such as LRT-2, MRT-3, and the upcoming Metro Manila Subway Project. This makes accessing key areas like Manila and Makati incredibly convenient.

This residence is the perfect blend of comfort and thoughtful details, designed to make life easier and more relaxing. It offers a unique living experience, combining modern amenities with a serene atmosphere. You're never far from essential services, with shopping centers, malls, commercial establishments, schools, churches, and hospitals all within easy reach. 

Key details include:
- Land Area: 7,472 sqm
- Development Type: High Rise Condominiums
- Architectural Theme: Modern Contemporary

The Calinea Tower features:
- 48 Levels Residential and 1 Level for Commercial use
- 10 Levels of Podium Parking

General Facilities include:
- 24-hour Security
- Convenience Store
- Entertainment Room
- Game Area
- Landscaped Gardens
- Laundry Station
- Open Lawn/Picnic Grove
- Perimeter Fence
- Pool Deck and Shower Area
- Provision for CCTV Cameras
- Sky Park
- Standby Electric Generator
- Water Station
- Internet in Units and Common Areas

Building Features consist of:
- Fire Alarm & Automatic Sprinkler System
- Fire Cabinets and Fire Exit
- Garbage Chute
- Landscaped Atriums
- Mailbox Area
- Parking Space
- Passenger Elevators
- CCTV Provisions

Unit Features include:
- Fire Alarm & Sprinkler System
- Provision for CATV
- Provision for Metered Utility
- Provision for Phone Line

Reasons to invest in Calinea:
- Ideal property near value-adding developments
- Strategic growth potential to increase property value
- Bigger spaces and excellent value 
- Larger unit windows, spacious balconies, and efficient AC systems
- A location that keeps you connected 
- Great for families and renters alike 
- Experience resort-style living daily 
- Designed for comfort and wellness 
- Developed by a trusted builder with a strong track record 
- Lower entry prices before property values rise
- Full back-up power and subscription-free internet in units

For inquiries about site viewings, project presentations, or reservations, feel free to reach out to me!",The Calinea Tower,The Calinea Tower,64 sqm,64 sqm,"₱ 9,533,000","Grace Park East, Caloocan",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/the-calinea-tower/,28 Feb 2024,Magenqui Realtor
caloocan,2,Pre-Selling Condominium in Caloocan The Calinea Tower DMCI Homes,"The Calinea Tower by DMCI Homes is located on M.H. Del Pilar St., Grace Park, Caloocan City. Just a short walk away is the LRT-1 Monumento Station, connecting you directly to other train systems such as LRT-2, MRT-3, and the upcoming Metro Manila Subway Project. This makes accessing key areas like Manila and Makati incredibly convenient.

This residence is the perfect blend of comfort and thoughtful details, designed to make life easier and more relaxing. It offers a unique living experience, combining modern amenities with a serene atmosphere. You're never far from essential services, with shopping centers, malls, commercial establishments, schools, churches, and hospitals all within easy reach. 

Key details include:
- Land Area: 7,472 sqm
- Development Type: High Rise Condominiums
- Architectural Theme: Modern Contemporary

The Calinea Tower features:
- 48 Levels Residential and 1 Level for Commercial use
- 10 Levels of Podium Parking

General Facilities include:
- 24-hour Security
- Convenience Store
- Entertainment Room
- Game Area
- Landscaped Gardens
- Laundry Station
- Open Lawn/Picnic Grove
- Perimeter Fence
- Pool Deck and Shower Area
- Provision for CCTV Cameras
- Sky Park
- Standby Electric Generator
- Water Station
- Internet in Units and Common Areas

Building Features consist of:
- Fire Alarm & Automatic Sprinkler System
- Fire Cabinets and Fire Exit
- Garbage Chute
- Landscaped Atriums
- Mailbox Area
- Parking Space
- Passenger Elevators
- CCTV Provisions

Unit Features include:
- Fire Alarm & Sprinkler System
- Provision for CATV
- Provision for Metered Utility
- Provision for Phone Line

Reasons to invest in Calinea:
- Ideal property near value-adding developments
- Strategic growth potential to increase property value
- Bigger spaces and excellent value 
- Larger unit windows, spacious balconies, and efficient AC systems
- A location that keeps you connected 
- Great for families and renters alike 
- Experience resort-style living daily 
- Designed for comfort and wellness 
- Developed by a trusted builder with a strong track record 
- Lower entry prices before property values rise
- Full back-up power and subscription-free internet in units

For inquiries about site viewings, project presentations, or reservations, feel free to reach out to me!",The Calinea Tower,The Calinea Tower,64 sqm,64 sqm,"₱ 8,933,000","Grace Park East, Caloocan",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/the-calinea-tower/,28 Feb 2024,Magenqui Realtor
caloocan,2,High-Rise Pre-Selling Condominium in Caloocan The Calinea Towers DMCI Homes,"The Calinea Tower by DMCI Homes is located on M.H. Del Pilar St., Grace Park, Caloocan City. Just a short walk away is the LRT-1 Monumento Station, connecting you directly to other train systems such as LRT-2, MRT-3, and the upcoming Metro Manila Subway Project. This makes accessing key areas like Manila and Makati incredibly convenient.

This residence is the perfect blend of comfort and thoughtful details, designed to make life easier and more relaxing. It offers a unique living experience, combining modern amenities with a serene atmosphere. You're never far from essential services, with shopping centers, malls, commercial establishments, schools, churches, and hospitals all within easy reach. 

Key details include:
- Land Area: 7,472 sqm
- Development Type: High Rise Condominiums
- Architectural Theme: Modern Contemporary

The Calinea Tower features:
- 48 Levels Residential and 1 Level for Commercial use
- 10 Levels of Podium Parking

General Facilities include:
- 24-hour Security
- Convenience Store
- Entertainment Room
- Game Area
- Landscaped Gardens
- Laundry Station
- Open Lawn/Picnic Grove
- Perimeter Fence
- Pool Deck and Shower Area
- Provision for CCTV Cameras
- Sky Park
- Standby Electric Generator
- Water Station
- Internet in Units and Common Areas

Building Features consist of:
- Fire Alarm & Automatic Sprinkler System
- Fire Cabinets and Fire Exit
- Garbage Chute
- Landscaped Atriums
- Mailbox Area
- Parking Space
- Passenger Elevators
- CCTV Provisions

Unit Features include:
- Fire Alarm & Sprinkler System
- Provision for CATV
- Provision for Metered Utility
- Provision for Phone Line

Reasons to invest in Calinea:
- Ideal property near value-adding developments
- Strategic growth potential to increase property value
- Bigger spaces and excellent value 
- Larger unit windows, spacious balconies, and efficient AC systems
- A location that keeps you connected 
- Great for families and renters alike 
- Experience resort-style living daily 
- Designed for comfort and wellness 
- Developed by a trusted builder with a strong track record 
- Lower entry prices before property values rise
- Full back-up power and subscription-free internet in units

For inquiries about site viewings, project presentations, or reservations, feel free to reach out to me!",The Calinea Tower,The Calinea Tower,57 sqm,57 sqm,"₱ 8,933,000","Grace Park East, Caloocan",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/the-calinea-tower/,28 Feb 2024,Magenqui Realtor
caloocan,2,1 Bedroom 57.25sqm Condo for Sale in Caloocan near Ayala Malls Cloverleaf The Calinea DMCI Homes,"The Calinea Tower by DMCI Homes is located on M.H. Del Pilar St., Grace Park, Caloocan City. Just a short walk away is the LRT-1 Monumento Station, connecting you directly to other train systems such as LRT-2, MRT-3, and the upcoming Metro Manila Subway Project. This makes accessing key areas like Manila and Makati incredibly convenient.

This residence is the perfect blend of comfort and thoughtful details, designed to make life easier and more relaxing. It offers a unique living experience, combining modern amenities with a serene atmosphere. You're never far from essential services, with shopping centers, malls, commercial establishments, schools, churches, and hospitals all within easy reach.

Key details include:
- Land Area: 7,472 sqm
- Development Type: High Rise Condominiums
- Architectural Theme: Modern Contemporary

The Calinea Tower features:
- 48 Levels Residential and 1 Level for Commercial use
- 10 Levels of Podium Parking

General Facilities include:
- 24-hour Security
- Convenience Store
- Entertainment Room
- Game Area
- Landscaped Gardens
- Laundry Station
- Open Lawn/Picnic Grove
- Perimeter Fence
- Pool Deck and Shower Area
- Provision for CCTV Cameras
- Sky Park
- Standby Electric Generator
- Water Station
- Internet in Units and Common Areas

Building Features consist of:
- Fire Alarm & Automatic Sprinkler System
- Fire Cabinets and Fire Exit
- Garbage Chute
- Landscaped Atriums
- Mailbox Area
- Parking Space
- Passenger Elevators
- CCTV Provisions

Unit Features include:
- Fire Alarm & Sprinkler System
- Provision for CATV
- Provision for Metered Utility
- Provision for Phone Line

Nearby Establishments

SCHOOLS AND UNIVERSITIES	
Global Reciprocal Colleges
ABE International Business College, Caloocan Campus
Manila Central University	
World Citi Colleges, Caloocan	
La Consolacion College, Caloocan	
Asian Institute of Computer Studies	
University of the East, Caloocan	
Martinez Memorial College	
Grace Christian College	
De La Salle Araneta University
Chinese General Hospital College

COMMERCIAL ESTABLISHMENTS
SM City Grand Central Mall
Araneta Square Mall
SM Hypermarket Monumento
Victory Center Mall
SM Center Sangandaan	
Ayala Malls Cloverleaf
Puregold Balintawak
Fisher Mall Malabon
Malabon Town Center
SM North EDSA
Trinoma	6.4km

HOSPITALS
Our Lady of Grace Hospital
Manila Central University Hospital
Caloocan City Medical Center
Martinez Memorial Hospital
CalalangGeneral Hospital
Chinese General Hospital and Medical Center

Reasons to invest in Calinea:
- Ideal property near value-adding developments
- Strategic growth potential to increase property value
- Bigger spaces and excellent value
- Larger unit windows, spacious balconies, and efficient AC systems
- A location that keeps you connected
- Great for families and renters alike
- Experience resort-style living daily
- Designed for comfort and wellness
- Developed by a trusted builder with a strong track record
- Lower entry prices before property values rise
- Full back-up power and subscription-free internet in units

For inquiries about site viewings, project presentations, or reservations, feel free to reach out to me!",The Calinea Tower,The Calinea Tower,57 sqm,57 sqm,"₱ 9,826,000","Grace Park East, Caloocan",1 bedroom,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/the-calinea-tower/,14 Feb 2024,Magenqui Realtor
caloocan,3,"2 Bedroom 77sqm Condo Rent to Own in Caloocan near University of the East, Caloocan The Calinea DMCI","The Calinea Tower by DMCI Homes is located on M.H. Del Pilar St., Grace Park, Caloocan City. Just a short walk away is the LRT-1 Monumento Station, connecting you directly to other train systems such as LRT-2, MRT-3, and the upcoming Metro Manila Subway Project. This makes accessing key areas like Manila and Makati incredibly convenient.

This residence is the perfect blend of comfort and thoughtful details, designed to make life easier and more relaxing. It offers a unique living experience, combining modern amenities with a serene atmosphere. You're never far from essential services, with shopping centers, malls, commercial establishments, schools, churches, and hospitals all within easy reach.

Key details include:
- Land Area: 7,472 sqm
- Development Type: High Rise Condominiums
- Architectural Theme: Modern Contemporary

The Calinea Tower features:
- 48 Levels Residential and 1 Level for Commercial use
- 10 Levels of Podium Parking

General Facilities include:
- 24-hour Security
- Convenience Store
- Entertainment Room
- Game Area
- Landscaped Gardens
- Laundry Station
- Open Lawn/Picnic Grove
- Perimeter Fence
- Pool Deck and Shower Area
- Provision for CCTV Cameras
- Sky Park
- Standby Electric Generator
- Water Station
- Internet in Units and Common Areas

Building Features consist of:
- Fire Alarm & Automatic Sprinkler System
- Fire Cabinets and Fire Exit
- Garbage Chute
- Landscaped Atriums
- Mailbox Area
- Parking Space
- Passenger Elevators
- CCTV Provisions

Unit Features include:
- Fire Alarm & Sprinkler System
- Provision for CATV
- Provision for Metered Utility
- Provision for Phone Line

Nearby Establishments

SCHOOLS AND UNIVERSITIES	
Global Reciprocal Colleges
ABE International Business College, Caloocan Campus
Manila Central University	
World Citi Colleges, Caloocan	
La Consolacion College, Caloocan	
Asian Institute of Computer Studies	
University of the East, Caloocan	
Martinez Memorial College	
Grace Christian College	
De La Salle Araneta University
Chinese General Hospital College

COMMERCIAL ESTABLISHMENTS
SM City Grand Central Mall
Araneta Square Mall
SM Hypermarket Monumento
Victory Center Mall
SM Center Sangandaan	
Ayala Malls Cloverleaf
Puregold Balintawak
Fisher Mall Malabon
Malabon Town Center
SM North EDSA
Trinoma	6.4km

HOSPITALS
Our Lady of Grace Hospital
Manila Central University Hospital
Caloocan City Medical Center
Martinez Memorial Hospital
CalalangGeneral Hospital
Chinese General Hospital and Medical Center

Reasons to invest in Calinea:
- Ideal property near value-adding developments
- Strategic growth potential to increase property value
- Bigger spaces and excellent value
- Larger unit windows, spacious balconies, and efficient AC systems
- A location that keeps you connected
- Great for families and renters alike
- Experience resort-style living daily
- Designed for comfort and wellness
- Developed by a trusted builder with a strong track record
- Lower entry prices before property values rise
- Full back-up power and subscription-free internet in units

For inquiries about site viewings, project presentations, or reservations, feel free to reach out to me!",The Calinea Tower,The Calinea Tower,77 sqm,77 sqm,"₱ 11,806,000","Grace Park East, Caloocan",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/the-calinea-tower/,14 Feb 2024,Magenqui Realtor
caloocan,3,3 Bedroom 86sqm Preselling Condo in Caloocan near Chinese General Hospital and Medical Center The Calinea DMCI,"The Calinea Tower by DMCI Homes is located on M.H. Del Pilar St., Grace Park, Caloocan City. Just a short walk away is the LRT-1 Monumento Station, connecting you directly to other train systems such as LRT-2, MRT-3, and the upcoming Metro Manila Subway Project. This makes accessing key areas like Manila and Makati incredibly convenient.

This residence is the perfect blend of comfort and thoughtful details, designed to make life easier and more relaxing. It offers a unique living experience, combining modern amenities with a serene atmosphere. You're never far from essential services, with shopping centers, malls, commercial establishments, schools, churches, and hospitals all within easy reach.

Key details include:
- Land Area: 7,472 sqm
- Development Type: High Rise Condominiums
- Architectural Theme: Modern Contemporary

The Calinea Tower features:
- 48 Levels Residential and 1 Level for Commercial use
- 10 Levels of Podium Parking

General Facilities include:
- 24-hour Security
- Convenience Store
- Entertainment Room
- Game Area
- Landscaped Gardens
- Laundry Station
- Open Lawn/Picnic Grove
- Perimeter Fence
- Pool Deck and Shower Area
- Provision for CCTV Cameras
- Sky Park
- Standby Electric Generator
- Water Station
- Internet in Units and Common Areas

Building Features consist of:
- Fire Alarm & Automatic Sprinkler System
- Fire Cabinets and Fire Exit
- Garbage Chute
- Landscaped Atriums
- Mailbox Area
- Parking Space
- Passenger Elevators
- CCTV Provisions

Unit Features include:
- Fire Alarm & Sprinkler System
- Provision for CATV
- Provision for Metered Utility
- Provision for Phone Line

Nearby Establishments

SCHOOLS AND UNIVERSITIES
Global Reciprocal Colleges
ABE International Business College, Caloocan Campus
Manila Central University
World Citi Colleges, Caloocan
La Consolacion College, Caloocan
Asian Institute of Computer Studies
University of the East, Caloocan
Martinez Memorial College
Grace Christian College
De La Salle Araneta University
Chinese General Hospital College

COMMERCIAL ESTABLISHMENTS
SM City Grand Central Mall
Araneta Square Mall
SM Hypermarket Monumento
Victory Center Mall
SM Center Sangandaan
Ayala Malls Cloverleaf
Puregold Balintawak
Fisher Mall Malabon
Malabon Town Center
SM North EDSA
Trinoma 6.4km

HOSPITALS
Our Lady of Grace Hospital
Manila Central University Hospital
Caloocan City Medical Center
Martinez Memorial Hospital
CalalangGeneral Hospital
Chinese General Hospital and Medical Center

Reasons to invest in Calinea:
- Ideal property near value-adding developments
- Strategic growth potential to increase property value
- Bigger spaces and excellent value
- Larger unit windows, spacious balconies, and efficient AC systems
- A location that keeps you connected
- Great for families and renters alike
- Experience resort-style living daily
- Designed for comfort and wellness
- Developed by a trusted builder with a strong track record
- Lower entry prices before property values rise
- Full back-up power and subscription-free internet in units

For inquiries about site viewings, project presentations, or reservations, feel free to reach out to me!",The Calinea Tower,The Calinea Tower,86 sqm,86 sqm,"₱ 12,643,000","Grace Park East, Caloocan",3 bedrooms,2 bathrooms,,Unfurnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/the-calinea-tower/,12 Feb 2024,Magenqui Realtor
caloocan,3,NORTH COMMONS BY VISTA ESTATES 🌳 🌳 ☘️ ☘️ 🚦,"NORTH COMMONS BY VISTA ESTATES 🌳 🌳 ☘️ ☘️ 🚦

Located in Brgy. 177 along Camarin road North Caloocan .

Experience the elevated condo living in North Metro Manila with North Commons.

Available unit: Studio unit...28.55 sqm

1 bedroom unit...30.36 sqm.

Reserve your unit NOW!!!! Php 20,000 reservation fee 🎉 🎉 T

Take advantage of our 100,000 outright discount! From modern condominiums to bustling commercial centers, there's something for every investor looking to tap into the energy of this burgeoning urban landscape. Seize the opportunity to expand your investment portfolio with North Commons!

AVAIL OUR EXCLUSIVE PROMOS NOW!

- 100,000 Outright Discount - Up to 100,000

AllHome Gift Certificate - Down payment starts at 13,000 a month -

Reservation starts at 20,000 - Free Title Transfer - Waived bank Charges

INVEST NOW!",,,,20 sqm,"₱ 7,000,000","Caloocan, Metro Manila",,,,Fully furnished,Condo,For Sale,2024,,Freehold,,2 Feb 2024,Jay Zoilo
