city,page,title,description,project_unit,project_name,area,floor_area,price,location,bedrooms,bathrooms,floor,condition,property_type,offer_type,construction_year,parking_spaces,ownership_type,project_link,publish_date,publish_by
manila,13,Affordable Condo Sa METRO MANILA,"RFO CONDO

Pag-ibig Financing
P10k Reservation
+ Complete Requirements
2-3 Months Loan Take Out 

Option 2
Bank Financing
In-House Financing",,,,23 sqm,"₱ 2,119,000","Tondo, Manila",,1 bathroom,6,Unfurnished,Studio,For Sale,,,,,5 Apr 2025,Marnie-Torres
manila,13,Pet Friendly Condo in San Juan near Greenhills 60k Monthly 2 Bedroom Unit 50 sqm,""" Mango Tree Residences ""

• Ready for Occupancy Units

• Located along M.Paterno St. San Juan City

• On-Stilts Green Development

• Two High Rise towers

• Pet Friendly

• Perpetual ownership

• Good for Rental Investment




AMENITIES

• kiddie pool

• Fitness Gym

• Yoga Station

• Al fresco Gym

• Function Rooms

• Landscape garden

• Lap Swimming Pool

• 7th floor garden deck




Nearby Areas

° UERM

° La Salle

° Greenhills

° St. Paul University

° Robinsons Magnolia

° Araneta Center Cubao




Unit Details & Payment Terms

- 2 bedroom w/ 2 bathroom

- Floor area 50.65sqm and 51.75sqm

- With up to 500k discount plus freebies

- 50k monthly amortization for 30 months

- NO SPOT DOWN PAYMENT

- Balance thru bank financing on the 31st month",Mango Tree Residences,Mango Tree Residences,,50 sqm,"₱ 8,950,000","Pasadeña, San Juan",2 bedrooms,2 bathrooms,33,Partly furnished,Condo,For Sale,,1,,https://www.lamudi.com.ph/projects/mango-tree-residences/,5 Apr 2025,Lambert Grageda
manila,13,Condo in San Juan near Greenhills 15k Monthly 1 Bedroom Rent to Own,""" Mango Tree Residences ""

• Ready for Occupancy Units

• Located along M.Paterno St. San Juan City

• On-Stilts Green Development

• Two High Rise towers

• Pet Friendly

• Perpetual ownership

• Good for Rental Investment




AMENITIES

• kiddie pool

• Fitness Gym

• Yoga Station

• Al fresco Gym

• Function Rooms

• Landscape garden

• Lap Swimming Pool

• 7th floor garden deck

Nearby Areas




° UERM

° La Salle

° Greenhills

° St. Paul University

° Robinsons Magnolia

° Araneta Center Cubao

Unit Details & Payment Terms




- 2 bedroom w/ 2 bathroom

- Floor area 50.65sqm and 51.75sqm

- With up to 500k discount plus freebies

- 50k monthly amortization for 30 months

- NO SPOT DOWN PAYMENT

- Balance thru bank financing on the 31st month",Mango Tree Residences,Mango Tree Residences,,34 sqm,"₱ 6,200,000","Pasadeña, San Juan",1 bedroom,1 bathroom,33,Partly furnished,Condo,For Sale,,1,,https://www.lamudi.com.ph/projects/mango-tree-residences/,5 Apr 2025,Lambert Grageda
manila,13,Affordable 1 Bedroom 400K Move in and 15K Monthly Rent to Own Condo in San Juan,""" Mango Tree Residences ""

• Ready for Occupancy Units

• Located along M.Paterno St. San Juan City

• On-Stilts Green Development

• Two High Rise towers

• Pet Friendly

• Perpetual ownership

• Good for Rental Investment




AMENITIES

• kiddie pool

• Fitness Gym

• Yoga Station

• Al fresco Gym

• Function Rooms

• Landscape garden

• Lap Swimming Pool

• 7th floor garden deck




Nearby Areas

° UERM

° La Salle

° Greenhills

° St. Paul University

° Robinsons Magnolia

° Araneta Center Cubao

Unit Details & Payment Terms




- 2 bedroom w/ 2 bathroom

- Floor area 50.65sqm and 51.75sqm

- With up to 500k discount plus freebies

- 50k monthly amortization for 30 months

- NO SPOT DOWN PAYMENT

- Balance thru bank financing on the 31st month",Mango Tree Residences,Mango Tree Residences,,50 sqm,"₱ 6,900,000","Pasadeña, San Juan",2 bedrooms,2 bathrooms,33,Partly furnished,Condo,For Sale,,1,,https://www.lamudi.com.ph/projects/mango-tree-residences/,5 Apr 2025,Lambert Grageda
manila,13,RFO Condo 2 Bedroom 50k Monthly in Mango Tree Residences near Greenhills,""" Mango Tree Residences ""

• Ready for Occupancy Units

• Located along M.Paterno St. San Juan City

• On-Stilts Green Development

• Two High Rise towers

• Pet Friendly

• Perpetual ownership

• Good for Rental Investment




AMENITIES

• kiddie pool

• Fitness Gym

• Yoga Station

• Al fresco Gym

• Function Rooms

• Landscape garden

• Lap Swimming Pool

• 7th floor garden deck




Nearby Areas

° UERM

° La Salle

° Greenhills

° St. Paul University

° Robinsons Magnolia

° Araneta Center Cubao

Unit Details & Payment Terms




- 2 bedroom w/ 2 bathroom

- Floor area 50.65sqm and 51.75sqm

- With up to 500k discount plus freebies

- 50k monthly amortization for 30 months

- NO SPOT DOWN PAYMENT

- Balance thru bank financing on the 31st month",Mango Tree Residences,Mango Tree Residences,,50 sqm,"₱ 7,800,000","Pasadeña, San Juan",2 bedrooms,2 bathrooms,33,Partly furnished,Condo,For Sale,,1,,https://www.lamudi.com.ph/projects/mango-tree-residences/,5 Apr 2025,Lambert Grageda
manila,14,Rush For Sale Condo in San Juan 1 Bedroom 34.81 sqm near Greenhills Rob.Magnolia,""" Mango Tree Residences ""




• Ready for Occupancy Units 

• Located along M.Paterno St. San Juan City 

• On-Stilts Green Development 

• Two High Rise towers 

• Pet Friendly 

• Perpetual ownership

• Good for Rental Investment 




AMENITIES




• kiddie pool

• Fitness Gym

• Yoga Station

• Al fresco Gym

• Function Rooms

• Landscape garden

• Lap Swimming Pool

• 7th floor garden deck




 Nearby Areas




° UERM

° La Salle

° Greenhills

° St. Paul University

° Robinsons Magnolia 

° Araneta Center Cubao 




 Unit Details & Payment Terms




- 2 bedroom w/ 2 bathroom 

- Floor area 50.65sqm and 51.75sqm

- With up to 500k discount plus freebies 

- 50k monthly amortization for 30 months

- NO SPOT DOWN PAYMENT

- Balance thru bank financing on the 31st month",Mango Tree Residences,Mango Tree Residences,,34 sqm,"₱ 5,500,000","Pasadeña, San Juan",1 bedroom,1 bathroom,,Partly furnished,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/mango-tree-residences/,5 Apr 2025,Lambert Grageda
manila,14,"Ready For Occupancy 2 Bedroom in Covent Garden in Sta Mesa Manila near U-Belt, Lrt 2 V-Mapa, Parish Church","Covent Garden Condominium
- Located along Santol, Extension Magsaysay Blvd,  Santa Mesa Manila

* Ready for Occupancy 
* Perpetual Ownership
* Pet Friendly
* Affordable Payment Terms 

✅ With up to 1M Discount plus freebies 
RENT TO OWN!
MOVE-IN AGAD! 
300K Downpayment
30K Monthly amortization for 30 months

- Studio unit 23.42sqm
- 1 bedroom unit 28sqm
- 2 bedroom unit 48sqm 
- Penthouse 

AMENITIES
- 22.0-meter lap Pool
- Kiddie Pool
- Kid’s Playground
- Outdoor Bar & Lounge
- Jogging Path
- Fitness Gym
- Function Hall

Near
_ University Belt           
_ Sm City Sta. Mesa
_ Sacred Heart Parish Church
_ LRT2 V.Mapa Station

Message me for complete details 
Free viewing and virtual presentation",,,,28 sqm,"₱ 300,000","Santa Mesa, Manila",2 bedrooms,1 bathroom,,Partly furnished,Condo,For Sale,,,,,5 Apr 2025,Prime Condo Deals by Eden Cambarihan
manila,14,For sale condo unit The Covent Garden near LRT Quezon City Mandaluyong Manila,,,,,46 sqm,"₱ 9,645,994","Santa Mesa, Manila",2 bedrooms,2 bathrooms,14,Partly furnished,Condo,For Sale,2024,,Freehold,,5 Apr 2025,Felipe Libao
manila,14,"FOR SALE: Covent Garden 2Bedroom RFO Rent to Own in Sta Mesa Manila, Near U-Belt, LRT2, Mandaluyong, Ortigas,Cubao; Perfect for Rental Business","Rent To Own Condo in Sta Mesa Manila!
BIG DISCOUNT and FREEBIES awaits!

Covent Garden
located at Sta.Mesa, Manila (near SM and P.U.P.)
Available: Ready for Occupancy  & Pre selling!
* Pet friendly
* Lifetime Ownership
* Perfect for Rental and/or AirBnb Business
* Enjoy 5-10% Discount!
Near University Belt, Sm City Sta. Mesa,
PUP, Sacred Heart Parish & Hospital,
Center of Manila, San Juan City, Q.C and Mandaluyong Area. Listed price is 25% of the Net selling price.

Starts at 300k Downpayment
30k-50k/month

For more details, FREE site visit or virtual presentation, Send me a Message Now!

Eden Cambarihan",,,,48 sqm,"₱ 2,482,184","Santa Mesa, Manila",2 bedrooms,2 bathrooms,11,Partly furnished,Condo,For Sale,,,,,5 Apr 2025,Prime Condo Deals by Eden Cambarihan
manila,14,"RUSH! ANTEL SEAVIEW: Roxas Blvd, 3BR for Sale, 131.11 sqm, 2 parking, P9.99M",,Antel Seaview,Antel Seaview,,131 sqm,"₱ 9,500,000","Pasay Rotonda, Pasay",3 bedrooms,4 bathrooms,,Partly furnished,Condo,For Sale,,2,Freehold,https://www.lamudi.com.ph/projects/41032-73-dde7ec2cb65c-34b4-b3dc7e30-a6a8-45a0,5 Apr 2025,Glenda Joyce Tanlimco
manila,14,"Brand New 2 Bedroom Rent to Own in Covent Garden Sta Mesa Manila near U-Belt, LRT2, SM Sta Mesa, Cubao, Ortigas CBD","Covent Garden - Your New Home Awaits! 
 - Along Santol Extension, Sta. Mesa

✨ NO CI NEEDED
✨ LIPAT AGAD
✨ PERPETUAL OWNERSHIP
✨ PET FRIENDLY

Nearby Landmarks:
	•	PUP Manila
	•	SM Sta. Mesa (Center Point)
	•	LRT V. Mapa Station
	•	Robinsons Magnolia
	•	UERM
	•	Arellano University
	•	Our Lady of Lourdes Hospital
	•	U-Belt

Available Units:
	•	Studio Unit (23.42 sqm)
💰 300K DP to Move In
💸 30K/month for 30 Months
	•	1 Bedroom Unit (28.86 sqm)
💰 300K DP to Move In
💸 30K/month for 30 Months
	•	2 Bedroom Unit (48.2 sqm)
💰 500K DP to Move In
💸 50K/month for 30 Months

📣 FIRST COME, FIRST SERVE! 📣

💥 FREE ACTUAL VIEWING with Eden Cambarihan

Don’t miss your chance to own a home at Covent Garden!Note: Listed price is 50% of Net selling price

For more details, message now! Contact us today to schedule your viewing!",,,,48 sqm,,"Santa Mesa, Manila",2 bedrooms,2 bathrooms,25,,Condo,Buy & Rent,,,,,2 Apr 2025,Prime Condo Deals by Eden Cambarihan
manila,14,Peninsula Garden Midtown Homes for rent unit  Unit For Rent Condo in Paco Manila with balcony  2 bedroom semi furnished,"Peninsula Garden Midtown Homes for rent unit 
Unit For Rent Condo in Paco Manila with balcony 
2 bedroom semi furnished 
23k Monthly
near universities
 Peninsula garden midtown homes paco
2 months deposit
1 month advance
with PDCS
*Price inclusive of Monthly Dues
Amenities:
- Swimming Pool
- Gym
- Basketball / Volleyball Court
- Sky Garden
- Study Room / Library
Near:
- Skyway
- Robinsons Otis
- St. Peter the Apostle School
- Paco Catholic School
- UN Avenue
- Landers
- Church
- Taft Avenue
NO PETS ALLOWED Po
Pm for more info
0915589----
No pet's allowed 
Pm is the key.",Peninsula Garden Midtown Homes,Peninsula Garden Midtown Homes,,34 sqm,Request Details,"Paco, Manila",2 bedrooms,1 bathroom,,Partly furnished,Condo,Buy & Rent,,,,https://www.lamudi.com.ph/projects/peninsula-garden-midtown-homes-1/,2 Apr 2025,Alexander Garcia
manila,14,For Sale 4 Bedroom Condo in Binondo Manila KB Binondo Tower,,,,,220 sqm,"₱ 11,000,000","Binondo, Manila",4 bedrooms,3 bathrooms,12,Unfurnished,Condo,For Sale,,,Freehold,,1 Apr 2025,Wilver  Madarang
manila,14,FULLY FURNISHED STUDIO ONE TORRE SANTOTOMAS,"- Connected via foot bridge to University of Santo Tomas

- Fully furnished",,,,19 sqm,"₱ 5,200,000","Sampaloc, Manila",,1 bathroom,,,Studio,For Sale,,,,,1 Apr 2025,June Mendoza
manila,14,1 BR FULLY FURNISHED ONE TORRE SANTO TOMAS,"- Connected via footbridge to university of Santo tomas

- Fully furnished",,,,22 sqm,"₱ 6,400,000","Sampaloc, Manila",1 bedroom,1 bathroom,,,Condo,For Sale,,,,,1 Apr 2025,June Mendoza
manila,14,Studio Unit For Sale 150k Spot Downpayment Only 0% Interest,,,,,24 sqm,"₱ 150,000","Santa Mesa, Manila",1 bedroom,1 bathroom,18,Partly furnished,Condo,For Sale,2024,,Freehold,,1 Apr 2025,Alejandro Guieb III
manila,14,"For Sale: 2 Bedroom Brand New RFO Rent to Own in Covent Garden in Manila near LRT2, U-Belt, SM Sta Mesa, San Juan, Cubao, Ortigas CBD","Rent To Own Condo in Sta Mesa Manila!

Covent Garden
located at Sta.Mesa, Manila (near SM and P.U.P.)
Available: Ready for Occupancy  & Pre selling!
* Pet friendly
* Lifetime Ownership
* Perfect for Rental and/or AirBnb Business
* Enjoy 5-10% Discount! Listed price is 25% of the Net selling price
Near University Belt, Sm City Sta. Mesa,
PUP, Sacred Heart Parish & Hospital,
Center of Manila, San Juan City, Q.C and Mandaluyong Area

Starts at 300k DP 
50k/month

For more details, free site visit or virtual presentation, Send me a Message Now!",,,,46 sqm,"₱ 2,411,498","Santa Mesa, Manila",2 bedrooms,2 bathrooms,28,Partly furnished,Condo,For Sale,2020,,,,31 Mar 2025,Prime Condo Deals by Eden Cambarihan
manila,14,"Rent To Own Executive Studio For Sale in Sta Mesa Manila near U-Belt, LRT, SM Sta Mesa, Cubao","Rent to Own Condo in Sta. Mesa, Manila – Move In or Invest Today!

Discover Covent Garden, a modern and pet-friendly community strategically located in Sta. Mesa, Manila, near SM City Sta. Mesa, PUP, top universities, hospitals, and major city hubs (San Juan, QC & Mandaluyong).

Why Choose Covent Garden?
✔ Ready-for-Occupancy & Pre-Selling Units Available
✔ Lifetime Ownership with low monthly terms
✔ Ideal for Airbnb, rentals, or your own city home
✔ Special 5–10% Discount for smart investors
✔ Pet-Friendly + Full Amenities for work-life balance

Starts at 15k/month!
Enjoy 5% - 10% PROMO Discount!

Enjoy lifestyle amenities including a lap pool, gym, function hall, lounge, and kid-friendly spaces – perfect for relaxation or income-generating stays.

LIMITED units only!
✅ Free Site Viewing
✅ Free Virtual Presentation

Message us today and start owning your Sta. Mesa condo!

Listed price is 25% of the Net selling price. For more details, free site visit or virtual presentation, Send us a Message Now!",,,,24 sqm,"₱ 1,212,911","Santa Mesa, Manila",,1 bathroom,30,Partly furnished,Condo,For Sale,2021,,,,31 Mar 2025,Prime Condo Deals by Eden Cambarihan
manila,14,"For Sale 1 Bedroom in The Trion Towers, Taguig City","1 Bedroom

1 Bathroom

Floor area: 41.78sqm

Unfurnished

No Parking

Sale Price: Php 12,000,000",The Trion Towers,The Trion Towers,,41 sqm,"₱ 12,000,000","Manila, Metro Manila",1 bedroom,1 bathroom,,,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/the-trion-towers-1/,30 Mar 2025,Eva Marzan
manila,14,"Convenient Studio Unit at Pacific Elements, Lacson Ave.","▪️Floor Area: 23 sqm
▪️Studio Unit
▪️16th Floor
▪️1 T&B
▪️Few minutes walk to/from University of Santos Tomas
▪️5 minutes away from SM San Lazaro
▪️Access to study hall and roofdeck swimming pool
▪️ Currently tenanted with monthly rental income
▪️Clean Title and updated RPT",,,,23 sqm,"₱ 3,900,000","Sampaloc, Manila",1 bedroom,1 bathroom,16,Fully furnished,Studio,For Sale,,,,,28 Mar 2025,Andrew Dometita
manila,14,For sale 2BR condo unit at Covent Garden,,,,,46 sqm,"₱ 9,645,994","Santa Mesa, Manila",2 bedrooms,2 bathrooms,6,Partly furnished,Condo,For Sale,2023,,Freehold,,28 Mar 2025,Felipe Libao
manila,14,For Sale 1 Bedroom Condo Unit in Sta. Mesa Manila,"Covent Garden-Feeling safe in your own home is basic. But enjoying a handful of conveniences is a bonus! Covent Garden, located at Magsaysay Blvd., Sta. Mesa, Manila, is your juxtaposed structural development within a gated community that offers an otherworldly serenity and charm right in the middle of the busy metro!




We offer

● Affordable Downpayment

● Flexible Payment Terms

● Property Appreciation Every Year

● World Class Amenities




✅Spacious 1 Bedroom

✅Spacious Toilet and Bath

✅Kitchen

✅Balcony

✅The location is facing city view and amenity view




Ortigas CBD (5.41 KM), Greenhills Shopping Center (3.95 KM), Divisoria (4.61 KM), Araneta Center (4.23 KM), SM Sta. Mesa (0.71 km)

Central College of the Philippines (0.77 KM), UERM (0.97 KM), University of the East (1 KM), Polytechnic University of the Philippines (0.53 KM), University of Santo Tomas (2.62 KM)

Chinese General Hospital (3.80 KM), Our Lady of Lourdes Hospital (0.38 KM), UST Hospital (2.70 KM), UERM Hospital (0.97 KM)




Feature




● Interior-designated lobby and common areas

● Mailroom

● 24-hour security services and maintenance

● Fire alarm and smoke detection system

● Two fire exits per tower

● Centralized sanitary disposal system

● Automatic fire sprinkler system

● CCTV cameras

● Overhead water tank and underground cistern for ample water supply

● Standby power generator for selected common areas

● Building administration/security office




Building Feature




● Commercial shops at ground and podium levels

● Swimming pool

● Multi-purpose court

● Paved sunbathing deck

● Children’s playground

● Landscaped gardens

● Jogging path

● Fitness gym

● Function room




Recreational Amenities/Facilities




● Ceramic tiles in living and dining areas, kitchen, and bedroom

● Ceramic tiles in the toilet and bath

● Custom-built kitchen cabinets

● Kitchen with provision for mechanical ventilation

● Toilet with natural ventilation

● Provision for an air-conditioning unit opening for the bedroom

● Wall-hung bathroom sink

● Typical walls: Plastered wall in the painted finish




Standard Unit Deliverables and Finishes




● Smoke Detectors

● Fire Sprinkler

● Single-point water heater provision

● Exhaust provision at Kitchen

● Individual electric and water meter

● Provision for telephone lines/CATV/internet per unit




Unit Features and Provisions




●Smoke Detectors

● Fire Sprinkler

● Single-point water heater provision

● Exhaust provision at Kitchen

● Individual electric and water meter

● Provision for telephone lines/CATV/internet per unit




Payment Terms:




Reservation Fee: Php 30,000

Net Downpayment 15% Payable in 30 months NO INTEREST

Balance 75% Payable in 25 years




Requirements:




2 Valid ID's

1 Proof of Billing",COVENT GARDEN,COVENT GARDEN,,28 sqm,"₱ 2,100,000","Santa Mesa, Manila",1 bedroom,1 bathroom,,,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/covent-garden/,27 Mar 2025,Adriana-Ignacio
manila,14,"Studio Unit Condo For Sale in Santa Mesa Manila, Covent Garden","RENT TO OWN 

Covent Garden-Feeling safe in your own home is basic. But enjoying a handful of conveniences is a bonus! Covent Garden, located at Magsaysay Blvd., Sta. Mesa, Manila, is your juxtaposed structural development within a gated community that offers an otherworldly serenity and charm right in the middle of the busy metro!




We offer

● Affordable Downpayment

● Flexible Payment Terms

● Property Appreciation Every Year

● World Class Amenities




✅Spacious Studio Unit

✅Spacious Toilet and Bath

✅Kitchen

✅Balcony

✅The location is facing city view and amenity view




Ortigas CBD (5.41 KM), Greenhills Shopping Center (3.95 KM), Divisoria (4.61 KM), Araneta Center (4.23 KM), SM Sta. Mesa (0.71 km)

Central College of the Philippines (0.77 KM), UERM (0.97 KM), University of the East (1 KM), Polytechnic University of the Philippines (0.53 KM), University of Santo Tomas (2.62 KM)

Chinese General Hospital (3.80 KM), Our Lady of Lourdes Hospital (0.38 KM), UST Hospital (2.70 KM), UERM Hospital (0.97 KM)




Feature




● Interior-designated lobby and common areas

● Mailroom

● 24-hour security services and maintenance

● Fire alarm and smoke detection system

● Two fire exits per tower

● Centralized sanitary disposal system

● Automatic fire sprinkler system

● CCTV cameras

● Overhead water tank and underground cistern for ample water supply

● Standby power generator for selected common areas

● Building administration/security office




Building Feature




● Commercial shops at ground and podium levels

● Swimming pool

● Multi-purpose court

● Paved sunbathing deck

● Children’s playground

● Landscaped gardens

● Jogging path

● Fitness gym

● Function room




Recreational Amenities/Facilities




● Ceramic tiles in living and dining areas, kitchen, and bedroom

● Ceramic tiles in the toilet and bath

● Custom-built kitchen cabinets

● Kitchen with provision for mechanical ventilation

● Toilet with natural ventilation

● Provision for an air-conditioning unit opening for the bedroom

● Wall-hung bathroom sink

● Typical walls: Plastered wall in the painted finish




Standard Unit Deliverables and Finishes




● Smoke Detectors

● Fire Sprinkler

● Single-point water heater provision

● Exhaust provision at Kitchen

● Individual electric and water meter

● Provision for telephone lines/CATV/internet per unit




Unit Features and Provisions




●Smoke Detectors

● Fire Sprinkler

● Single-point water heater provision

● Exhaust provision at Kitchen

● Individual electric and water meter

● Provision for telephone lines/CATV/internet per unit




Payment Terms:




Reservation Fee: Php 30,000

Net Downpayment 15% Payable in 30 months NO INTEREST

Balance 75% Payable in 25 years




Requirements:




2 Valid ID's

1 Proof of Billing",COVENT GARDEN,COVENT GARDEN,,23 sqm,"₱ 2,180,000","Santa Mesa, Manila",1 bedroom,1 bathroom,,,Studio,For Sale,,,,https://www.lamudi.com.ph/projects/covent-garden/,27 Mar 2025,Adriana-Ignacio
manila,14,Live in Luxury Covent Garden Ready for Occupancy Condo in Sta. Mesa,,,,,23 sqm,"₱ 100,000","Santa Mesa, Manila",1 bedroom,1 bathroom,25,Partly furnished,Condo,For Sale,2023,,,,27 Mar 2025,Eugine Bagalayos
manila,14,Condo in Manila Rent to Own 2 Bedroom unit near Ubelt PUP UST FEU UERM SM LRT,"RENT TO OWN CONDO in Manila




2-Bedroom, 2T&B - 46.82sqm




Other options:

Studio Suites, 1T&B - 23.42sqm 

1Bedroom, 1T&B - 28.86sqm 

2Bedroom, 2T&B - 48.20sqm




COVENT GARDEN Condominium Located in Old Sta Mesa cor Magsaysay Blvd Manila Near: PUP LRT FEU UST Ubelt SM




Notes:

Promo terms & Prices are subject to change w/o prior notice.

Price on this ads post is the loanable amount




PROMO: BiG DISCOUNT/REBATES 

5%-15% PROMO DISCOUNT 

ZERO INTEREST 

FLEXIBLE PAYMENT TERMS 

PERPETUAL OWNERSHIP 

PET FRIENDLY 

NO C.I. 

100% Bank Approval 

Best for AirBNB Business  




Send us message today for complete details! 

Henz Caringal  

DHSUD Registration No.: 015350 

Real Estate Salesperson Accreditation No.: 19096",,,,46 sqm,"₱ 7,502,837","Santa Mesa, Manila",2 bedrooms,2 bathrooms,,,Condo,For Sale,,,,,26 Mar 2025,Henz Lux Condo
manila,14,Bi - Level 2BR Rent  to Own Condo in Manila near Ubelt PUP UST FEU UERM SM LRT,"RENT TO OWN CONDO in Manila




Bi-Level unit

2-Bedroom, 2T&B - 119.74sqm




Other options:

Studio Suites, 1T&B - 23.42sqm

1Bedroom, 1T&B - 28.86sqm

2Bedroom, 2T&B - 48.20sqm




COVENT GARDEN Condominium

Located in Old Sta Mesa cor Magsaysay Blvd Manila

Near: PUP LRT FEU UST Ubelt SM




Notes:

Promo terms & Prices are subject to change w/o prior notice.

Price on this ads post is the loanable amount




PROMO: BiG DISCOUNT/REBATES

5%-15% PROMO DISCOUNT

ZERO INTEREST

FLEXIBLE PAYMENT TERMS

PERPETUAL OWNERSHIP

PET FRIENDLY

NO C.I.

100% Bank Approval

Best for AirBNB Business



Send us message today for complete details!

Henz Caringal



DHSUD Registration No.: 015350

Real Estate Salesperson Accreditation No.: 19096",,,,119 sqm,"₱ 20,409,807","Santa Mesa, Manila",2 bedrooms,2 bathrooms,,,Loft,For Sale,,,,,26 Mar 2025,Henz Lux Condo
manila,14,Mango Tree Residences 2Bedroom RFO Condo at Sa Juan City NEAR Greenhills Araneta,"Mango Tree Residences

Located at M. Paterno St. cor. Ledesma St., San Juan City




PRE-SELLING CONDO 

NO DOWN PAYMENT 

5% up to 15%  PROMO DISCOUNT 




AVAILABLE UNIT

1BR 26 SQM

1BR 32SQM 

2BR 45SQM w/2T&B 

2BR 50SQM W/2T&B 

NO DOWNPAYMENT 




AMENITIES 

25-meter lap Poolo

Al Fresco Lounge 

Garden Deck at 7th floor

Kiddie Pool 

Function Rooms

Fitness Gym 

Yoga Station




TYPICAL RESIDENTIAL FEATURES : 

Individual electric and water meter

Provision for telephone lines/CATV/ internet per unit 

Individual Condominium Certificate of Title (CCT) 





  BUSINESS AND COMMERCE


•Robinsons Magnolia (1 KM), 

•Araneta Center (2.70 KM), 

•Greenhills Shopping Center (1.75 KM), 

•Ortigas CBD (3.74 KM)





  SCHOOLS


•St. Paul University (0.83 KM) , 

•La Salle Greenhills (1.58 KM), 

•Xavier School (0.63 KM), 

•Immaculate Conception Academy (0.92 KM), 

•UERM (1.54 KM)





  HOSPITALS


•St. Luke's Quezon City (2.10 KM), 

•UERM Hospital (1.52 KM), 

•Cardinal Santos Hospital (1.54 KM)





  REQUIREMENTS:


- Reservation fee (30K deductible)

- 2 Valid ID's

-Any Proof of billing 




For reservation, and computation PM is the




Message me for FREE viewing or FREE virtual presentation",Mango Tree Residences,Mango Tree Residences,,45 sqm,"₱ 4,127,813","Ermitaño, San Juan",2 bedrooms,2 bathrooms,,Partly furnished,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/mango-tree-residences/,26 Mar 2025,"Empire East Land Holding, Inc."
manila,14,For Sale 3BR Loft Penthouse at Victoria De Manila Taft Avenue Manila,"3BR LOFT PENTHOUSE CONDO FOR SALE IN TAFT AVE. MANILA📍Victoria De Manila, Taft Avenue Manila

55 sqm 
Lower Penthouse Unit
42nd and 43rd floor
Newly Renovated 
Fully Furnished
High ceiling window glasses
Overlooking the city of Manila, Mandaluyong, Eastwood, BGC and Rockwell and Makati Skyline


Location Highlights: 
- in front of PCU and PWU
- Accessible and near Robinsons Place Manila
- Transport-oriented

Unit Features:
First floor with a big dining table good for 5-6 persons, a brand new small coffee table with short stool chairs , TV racks and shelves, 55"" Android capable LED TV , mini wine home bar with tiny wine cabinet to hold 10 bottles, 2 tall bar stool chair, kitchen cabinets with closets, a 2 door inverter fridge, microwave oven, new induction cooker, new remote controlled ceiling fan with very cool rainbow lights, a hanging ceiling light on the other side, new desk electric fan, with new water heater and wider shower head. With real cactus plants in flower vases.

Main bedroom with new queen size bed frame with mattress, bedsheet, pillows and comforter. An airconditioned 1.5hp Hitachi inverter, with 32"" HDTV Android smart TV, a long table, 7ft curtains, a 3 meter wide window, sunlight barely penetrates inside when curtains are closed, with slim 4 ft. vertical mirror, big room cabinets with closets and a two door small new inverter refrigerator. With 6x8ft. sala carpet and a small balcony to hang laundry clothes to dry, nice breeze in the afternoon from the little balcony.

Second bedroom with a small closet and shelves, a nice dresser and an exhaust fan, single wooden bed frame with brand new single mattress and bedsheet and 5 ft curtains and glass window. 

Third bedroom has a double bunker bed and a side stepladder, with new single matress and closet. Exhaust fan and mirror.

Asking Price: Php 14,000,000.00
Gross",,,,55 sqm,"₱ 14,000,000","Malate, Manila",3 bedrooms,1 bathroom,42,Fully furnished,Condo,For Sale,,,Freehold,,26 Mar 2025,KB REALTY
manila,14,"Robinsons Place Residences Tower 2, for Sale","For SALE! Robinsons Place Residences Tower2

Ermita, Manila



Floor Area: 98.28 sqm

Selling Price: Php 13.5M



- 18th floor 

- 2 Bedrooms

- 2 T&B

- 1 Staff room w TB

- Facing Taft and Manila Bay

- Unfurnished 



Interested in this property? Call your Property Angel now!



‌ANGEL SOUZA

PRC REBL No. 32754

RE/MAX Capital",,,,98 sqm,"₱ 13,500,000","Ermita, Manila",2 bedrooms,2 bathrooms,,,Condo,For Sale,,,,,25 Mar 2025,Your Property Angel
manila,14,Rush! Rent to own  Studio Unit in Santa Mesa 5%Downpayment to move in only,,,,,25 sqm,"₱ 25,000","Santa Mesa, Manila",1 bedroom,1 bathroom,25,Partly furnished,Condo,For Sale,2024,,,,25 Mar 2025,Alejandro Guieb III
manila,14,"Covent Garden Affordable Rent to Own Rfo Condo in Manila near Sta. Mesa , 1 ride to U- Belt",,,,,23 sqm,"₱ 100,000","Santa Mesa, Manila",1 bedroom,1 bathroom,20,Partly furnished,Condo,For Sale,2023,,,,25 Mar 2025,Eugine Bagalayos
manila,14,"The Baywatch Tower 2 Bedroom 2BR Condo in Malate, Manila, Metro Manila",,BAYWATCH TOWER,BAYWATCH TOWER,,80 sqm,"₱ 9,900,000","Malate, Manila",2 bedrooms,2 bathrooms,,,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/baywatch-tower/,25 Mar 2025,Yvette De Asis
